Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
KIKS SUSHI,DGG RESTAURANTE EIRELI,22491233000177,22491233000177,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2015-05-20,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,AMADOR BUENO,04752005,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,5,-,+55 (11) 3107-4505,-,contratos@prolinkcontabil.com.br,PRISCILA JARDIM GALVANI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,229,LOJA: 2051;
-,ETHOS CAFETERIA E RESTAURANTE EIRELI,14476344000267,14476344000186,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,3,2019-01-21,Média,-,BRASIL,São Paulo,SAO PAULO,VILA OLIMPIA,GOMES DE CARVALHO,04547005,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,9,-,+55 (11) 2203-3494,Restaurantes e similares,fabianakrueger@hotmail.com,FABIANA KRUEGER PEROSSI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1510,-
RESTAURANTE PAO PAO,MARA ROSA VILLELA RESTAURANTE EIRELI,26176938000150,26176938000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,88000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,5,2016-09-15,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM TAQUARAL,SARGENTO GERALDO SANT'ANA,04674225,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,1,-,+55 (11) 5521-2636,Restaurantes e similares,celiacabral@uol.com.br,MARA ROSA VILLELA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,607,PORTA A
-,JOS RESTAURANTE EIRELI,03731886000131,03731886000131,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,17,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,22,2000-04-04,Alta,-,BRASIL,São Paulo,SAO PAULO,PENHA DE FRANCA,DOUTOR JOAO RIBEIRO,03634000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,17,"+55 (11) 3831-2464,+55 (11) 2092-7770,+55 (11) 2581-3444",-,-,penha@divinofogao.com.br,JOSE OZIA DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,304,LOJA  2815 E 2816
-,ARTS BURGER ALIMENTOS EIRELI,31366434000486,31366434000133,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,95400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),3,3,2019-05-14,Média,-,BRASIL,São Paulo,GUARULHOS,JARDIM ALBERTINA,PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA,07252000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,5760000,5611-2/03,14,-,+55 (11) 3875-4715,-,legal@rrcontabilidade.com.br,JOSE MENDONCA BELTRAN,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,ESTRADA,5,ANTIGO 413                SUC Q40
SALTENHA SALGADERIA & CIA,REPUBLICA DA SALTENHA EIRELI,20160720000202,20160720000121,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,4,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,5,2017-05-11,Média,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,AMADOR BUENO,04752005,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,5611-2/03,23,-,+55 (11) 3361-8850,-,joao.jr@firstbr.com.br,MARCIO MARCELO CARVALHO NOGUEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pub,Não,RUA,229,QUIOSQQ10.301B
BAR VALDEMIR,BAR E LANCHES VALDEMIR - EIRELI,28207604000122,28207604000122,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,93700,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2017-07-18,Média,-,BRASIL,São Paulo,SAO PAULO,CASA VERDE,MARAMBAIA,02513000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 3966-2740,-,reginaldorbs@globomail.com,ROBERTO XAVIER DOS SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,287,-
-,RBB LANCHONETE EIRELI,22508544000100,22508544000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,6,2015-05-22,Média,-,BRASIL,São Paulo,SAO PAULO,JARDIM HUMAITA,ENGENHEIRO ROBERTO ZUCCOLO,05307190,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,2,-,+55 (11) 5182-8936,-,machado@fminformatica.com.br,RAFAEL DE BARROS BASTO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,555,: SUC 2034 B;
AGAMENON E TATA'S,AGAMENON LANCHONETE - EIRELI,30621526000150,30621526000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2018-06-05,Média,-,BRASIL,São Paulo,SAO PAULO,VILA FORMOSA,SAIGON,03360010,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 2225-2550,-,bitta@uol.com.br,AGAMENON FERREIRA DE ALCANTARA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,18,-
KANJI PASTEL,LANCHONETE KF EIRELI,39596629000181,39596629000181,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,0,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2020-10-28,Média,-,BRASIL,São Paulo,SAO PAULO,SANTA EFIGENIA,AURORA,01209000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,0,-,+55 (11) 3257-4490,-,sacolaoxmlnota@gmail.com,WALISSON JOSE DA SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,300,LOJA  306
-,AURORA ALVORADA ESTACIONAMENTO E LANCHONETE EIRELI,19759244000180,19759244000180,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2014-02-20,Média,-,BRASIL,São Paulo,SAO PAULO,SANTA EFIGENIA,AURORA,01209003,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,+55 (11) 3106-1602,+55 (11) 3105-8093,-,diretoria@kemelcontabil.com.br,GUILHERMINA DE FATIMA BORGES MAURICIO FERNANDES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,601,-
MCN PAULISTA,MCN PAO DE QUEIJO E LANCHES EIRELI,40399808000299,40399808000108,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,-,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),3,1,2021-02-25,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,JOAO JULIAO,01323903,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,5760000,5611-2/03,-,-,+55 (11) 3198-9418,-,rickycarneiro@gmail.com,MARIO CARNEIRO NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,331,LOJA  TERREO
LANCHONETE CENTRAL,LANCHONETE CENTRAL COMERCIO DE MULTIALIMENTOS EIRELI,35098218000105,35098218000105,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,-,150000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-10-07,Alta,-,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,DOS MARACATINS,04089003,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,-,-,+55 (11) 5511-6754,-,ergonorg@terra.com.br,PAULO SERGIO DE JESUS TOKUGAVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ALAMEDA,1320,-
NATURELLA,P.W. CAFE E LANCHES EIRELI,05352043000150,05352043000150,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,19,2002-10-14,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,REBOUCAS,05402600,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,5,-,+55 (11) 3814-6979,-,cafenaturella@gmail.com,GLAUCIA BIANCARDI FAGNANI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,3970,2 SUBSOLO- LOJA 2034
-,BIANCO NERO LANCHONETE EIRELI,28881128000120,28881128000120,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,3383546,-,1050000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2017-10-18,Média,Em crescimento,BRASIL,São Paulo,BARUERI,TAMBORE,PIRACEMA,06460030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,3383546,5611-2/03,-,+55 (11) 3683-7176,+55 (11) 3683-4402,-,legal@rsassessoriacontabil.com.br,SAM2 PARTICIPACOES LTDA|MARCELLO MARCHIANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,669,TERREOSUCSTBS410B
TERAPIA LANCHONETE E CAFETERIA,GRAOS ESPECIAIS CAFETERIA EIRELI,32373517000112,32373517000112,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,1,95400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2019-01-07,Alta,-,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,DOS MARACATINS,04089001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,1,-,+55 (11) 2227-5353,-,fernandopessoa1@hotmail.com,FERNANDO CARLOS AGUIAR PESSOA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ALAMEDA,924,-
-,86 SAIDEIRA LANCHONETE EIRELI,36413765000109,36413765000109,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,0,105000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2020-02-18,Alta,-,BRASIL,São Paulo,GUARULHOS,VILA NOVA BONSUCESSO,ANTONIO TAVA,07175050,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,0,-,+55 (11) 8231-8157,-,86saideira@gmail.com,JOSE CARLOS SOUZA CAETANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,722,-
ENCONTRO,ENCONTRO PAULISTANO ALIMENTOS E CONVENIENCIA EIRELI,32183267000158,32183267000158,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,0,104500,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,3,2018-12-05,Média,-,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,CIDADE JARDIM,01453000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,0,-,+55 (11) 2366-5000,Restaurantes e similares,-,MEIRE CORREIA SUGI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",conveni,Não,AVENIDA,439,-
-,JACYRA BAR E PETISCOS EIRELI,13027332000101,13027332000101,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,3,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,11,2010-12-06,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GUARANI (Z SUL),GUATAPARA,04310040,-,ochopp.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,3,-,+55 (11) 5031-2860,-,sac@contabem.com.br,DENISE NAVARRO PASSARETTI PEREIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,191,-
-,MCA RESTAURANTES FAST FOOD EIRELI,25179959000167,25179959000167,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2951001,16,90000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,5,2016-07-08,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA REGENTE FEIJO,REGENTE FEIJO,03342000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,2951001,5611-2/03,16,-,+55 (17) 3849-7220,Restaurantes e similares,********,AUGUSTO CESAR POCAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,1739,LUC TL-44
DR FILE,DR FILE RESTAURANTE E GALETERIA - EIRELI,22130288000151,22130288000151,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,3,78800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,7,2015-03-26,Média,-,BRASIL,São Paulo,SAO PAULO,VILA PROGREDIOR,REGENTE LEON KANIEFSKY,05617030,-,drfile.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,3,-,+55 (11) 4787-3487,-,paulo@zugaib.com.br,PAULO ANDRE JORGE ZUGAIB,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,283,-
TICOS BURGER,HAMBURGUERIA L J - EIRELI,34885521000195,34885521000195,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,-,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-09-16,Alta,-,BRASIL,São Paulo,SAO PAULO,BUTANTA,DEPUTADO JACOB SALVADOR ZVEIBIL,05512390,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/03,-,-,+55 (11) 2446-2521,-,butantashopping@ticosburger.com.br,NATALIA CORREA BLAITE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,AVENIDA,-,EDIF  SHOPPING BUTANTA    TERREOEUC 42
BAR DO NICO,BAR E LANCHES 19-19-19 - EIRELI,03695872000100,03695872000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,13,110000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,22,2000-03-03,Alta,-,BRASIL,São Paulo,SAO PAULO,IPIRANGA,MOREIRA E COSTA,04266010,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,5760000,5611-2/03,21,-,+55 (11) 2062-8000,-,-,NATALIA DELBOSQUE GONCALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,538,-
