Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
GRUPO URBANOS,V.U.T COMERCIO DE ALIMENTOS LTDA,35288325000104,35288325000104,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,9,400000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-10-23,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM AMERICA DA PENHA,CONDESSA ELISABETH DE ROBIANO,03704900,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,9,-,+55 (11) 9135-8441,-,jcltosi@hotmail.com,SIMONE DE LIMA TOSI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,5500,LOJA  1687
VICOLO - EVENTOS & PER PORTARE,VICOLO EVENTOS E GASTRONOMIA LTDA.,25176238000101,25176238000101,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,2158970,27,20000,Demais,206-2,Sociedade Empresária Limitada,0,5,2016-07-11,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM DAS ACACIAS,DAS MARGARIDAS,04704040,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2158970,5620-1/02,27,-,+55 (11) 5561-5287,-,"rodrigo.viana@gmail.com,rodrigo@portucho.com.br",SILVANA BORELLA PIRAN|GABRIELA TENORIO DA MOTTA BARBOSA VEZZALI,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,240,-
ELAINE ROTISSERIE,ALIMENTOS ELAINE LTDA,49467004000173,49467004000173,matriz,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,Alimentação,2880000,33,166000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,43,1978-11-01,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA CORDEIRO,ALVARO RODRIGUES,04582000,-,elainerotisserie.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5620-1/04,33,-,+55 (11) 5096-6869,-,-,MANOEL JOSE RESENDE|MARCELO DE OLIVEIRA RESENDE,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,133,-
ESPACO BUTICABEIRA,BUTICABEIRA BUFFET E EVENTOS LTDA,11682917000130,11682917000130,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,2880000,9,500000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2010-03-04,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,FRANCISCO LEITAO,05414020,-,espacobuticabeira.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5620-1/02,9,+55 (11) 3227-4544,+55 (11) 3062-8460,-,williamcontabilidade@hotmail.com,VERA CELINA CAMARGO DE SIQUEIRA FERREIRA|FERNANDA TRANCHESI SADEK,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,383,391
WHATS ON TAP,WOT COMERCIO DE BEBIDAS E ALIMENTOS LTDA,29062853000130,29062853000130,matriz,Restaurantes e similares,Alimentação,4800000,5,2450000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2017-11-13,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,MINISTRO JESUINO CARDOSO,04544050,-,wot.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/01,5,+55 (11) 8103-9985,+55 (11) 3090-6067,-,"legal@oacontabil.com.br,gerencia@wot.com.br",RICARDO PONCIDORO CATTO|JOAO GERALDO MATTA DE ARAUJO JUNIOR|GUSTAVO HENRIQUE PALHARES DE MIRANDA|THIAGO SEIKI KATO|ROBERTO BENFATTI JUNIOR|ADRIANA RENATA PRETI DE MIRANDA|BERNARDO OTTONI DE VILLEMOR SALGADO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,104,-
-,PSC FOODS ALIMENTOS EIRELI,23474602000186,23474602000186,matriz,Restaurantes e similares,Alimentação,1440000,13,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2015-10-15,Alta,-,BRASIL,São Paulo,SAO CAETANO DO SUL,CERAMICA,TERRACOTA,09531190,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,13,-,+55 (11) 3641-3317,-,solmar@solmarcontabil.com.br,LUIZ SAN YI CHU,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,ALAMEDA,545,LOJA  2117
INOTI SERVICOS DE ALIMENTACAO,INOTI COMERCIO E SERVICOS DE ALIMENTACAO EIRELI,02652157000127,02652157000127,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,4800000,18,6500000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,23,1998-07-17,Alta,-,BRASIL,São Paulo,COTIA,PARQUE MIRANTE DA MATA,CIRO MONTEIRO,06720050,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,4800000,5620-1/01,18,-,+55 (11) 4243-9005,-,financeiro@inoti.com.br,JOSE PEDRO DA SILVEIRA NETO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,860,-
VARANDAS RESTAURANTE,XU SUIPING RESTAURANTE EIRELI,34025410000109,34025410000109,matriz,Restaurantes e similares,Alimentação,1440000,4,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,2,2019-06-25,Alta,-,BRASIL,São Paulo,SAO PAULO,BRAS,MARIA MARCOLINA,03011000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,4,-,+55 (11) 8203-5766,-,varandas.xu@gmail.com,XU SUIPING,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1022,-
-,RESTAURANTE E ROTISSERIE TRIO - EIRELI,07988096000197,07988096000197,matriz,Restaurantes e similares,Alimentação,2880000,4,240000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),1,16,2006-03-31,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA OLIMPIA,RAJA GABAGLIA,04551090,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,5760000,5611-2/01,4,-,+55 (11) 3101-6334,-,silvio@carvalhomachado.com.br,MARCO GUASPARI WORMS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,ALAMEDA,150,-
-,SAIKO DOCERIA E ROTISSERIA LTDA,13795188000153,13795188000153,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,21,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-06-09,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA FORMOSA,DOUTOR SAMPAIO VIDAL,03356060,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,21,"+55 (11) 2781-0020,+55 (11) 2781-2528",+55 (11) 2781-0177,-,itamarathy.legal@uol.com.br,ROSEMEIRE ERIKO HOKAMA TAKARA|ROBERTO TETSUO HOKAMA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,PRAÇA,381,-
-,NAHOE ITAPURA COMERCIO DE ALIMENTOS EIRELI,09087235000137,09087235000137,matriz,Restaurantes e similares,Alimentação,2880000,31,120000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,14,2007-09-06,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA GOMES CARDIM,ITAPURA,03310000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,31,"+55 (11) 2148-0455,+55 (11) 2293-5048",-,-,sabio@sabiocontabil.com.br,ANDREA AFONSO MARIA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,1427,1429
-,MEJ CAFETERIA EIRELI,27654882000165,27654882000165,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,5,93700,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,5,2017-05-04,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,CAPOTE VALENTE,05409000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,5,-,+55 (11) 2227-5353,-,legal@mwa.com.br,ELIZABETH MARQUES PERESTRELO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,39,-
CLBAR,CANTO NOSSO CLBAR E RESTAURANTE LTDA,32641646000144,32641646000144,matriz,Restaurantes e similares,Alimentação,2880000,5,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-02-01,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM DAS LARANJEIRAS,RELIQUIA,02517000,-,cantonossobar.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,5,+55 (11) 3966-3158,+55 (11) 3966-7744,-,leila@bebidaspirituba.com.br,TARCISIO JORGE DE SOUZA JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,275,-
OPCAO,CHOPERIA OPCAO LTDA,01141619000189,01141619000189,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",Alimentação,1440000,33,80000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,26,1996-04-01,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,CARLOS COMENALE,01332030,-,choperiaopcao.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/05,33,-,+55 (11) 3288-7823,-,-,JOSE RODRIGUES DA COSTA|ELADIO PEREZ GOMEZ|MARIA TERESA PEREZ GOMEZ,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,97,-
MEI MEI CULINARIA ASIATICA,XYT ALIMENTOS - EIRELI,19672919000150,19672919000150,matriz,Restaurantes e similares,Alimentação,1440000,11,100000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2014-02-06,Alta,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,GONCALVES CRESPO,03066030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,11,-,+55 (11) 8354-2388,-,f.andrade@contware.com.br,YITING XIA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,78,LOJA  423                 PAVMTO3
-,STA RESTAURANTE E COMERCIO DE ALIMENTOS LTDA,19421915000107,19421915000107,matriz,Restaurantes e similares,Alimentação,1440000,16,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,8,2013-12-17,Alta,-,BRASIL,São Paulo,SANTO ANDRE,VILA HOMERO THON,GIOVANNI BATTISTA PIRELLI,09111340,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,16,-,+55 (11) 5594-0005,-,clcfisco@clccontadores.com.br,SUMIKO ITO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,279,-
-,LALO CHIARADIA RESTAURANTES LTDA,29801789000161,29801789000161,matriz,Restaurantes e similares,Alimentação,1440000,8,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,4,2018-02-27,Alta,-,BRASIL,São Paulo,BARUERI,ALPHAVILLE INDUSTRIAL,ARAGUAIA,06455000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,8,+55 (11) 4193-5058,+55 (11) 3654-2553,-,restaurantegiorgio@gmail.com,MARIA BEATRIZ MIRANDA BRAGA CHIARADIA|THAISA DOS ANJOS CHIARADIA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,ALAMEDA,2190,LOJA  2
-,GERMANO LANCHES E RESTAURANTES LTDA,34407937000106,34407937000106,matriz,Restaurantes e similares,Alimentação,1440000,10,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-08-02,Alta,-,BRASIL,São Paulo,SAO PAULO,MIRANDOPOLIS,DAS ROSAS,04048001,-,germanobar.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,10,-,+55 (11) 2268-0352,-,fiscal@baggiocontabil.com.br,DEUVEQUIU DONIZETE JERONIMO|PAULO HENRIQUE JERONIMO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,RUA,436,-
-,SP FOODS ALIMENTOS LTDA,22014791000141,22014791000141,matriz,Restaurantes e similares,Alimentação,2880000,10,150000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2015-03-10,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01310100,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,10,-,+55 (11) 3641-3317,-,solmar@solmarcontabil.com.br,HENRIQUE TORRES DE LAZARI|GIOVANNA DAUMICHEN TRAVAIN|MARCELO GUSTAVO TRAVAIN|ALCINDO DE LAZARI JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,1230,LOJA: SUC 3128 PISO 3;
-,PE NA JACA RESTAURANTE DE ALIMENTOS SAUDAVEIS LIMITADA,33631922000156,33631922000156,matriz,Restaurantes e similares,Alimentação,1440000,10,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,3,2019-05-15,Alta,-,BRASIL,São Paulo,SAO PAULO,PARAISO,DOUTOR RAFAEL DE BARROS,04003040,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,10,-,+55 (11) 3805-8797,-,marcelonagae@uol.com.br,MARIA ALBERTINA PURES ALVES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,40,ANEXO 46
SAL E BRASA,CCR ALIMENTOS EIRELI,39270615000173,39270615000173,matriz,Restaurantes e similares,Alimentação,2880000,5,150000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,1,2020-10-01,Alta,-,BRASIL,São Paulo,SAO BERNARDO DO CAMPO,PAULICEIA,GARCIA LORCA,09695970,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,5,-,+55 (11)8187-2404,-,claudio.cervino@hotmail.com,CLAUDIO CERVINO RODRIGUEZ,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,301,LOJA  LUC 29
-,RESTAURANTE BACALHAU VINHO EIRELI,43567882000184,43567882000184,matriz,Restaurantes e similares,Alimentação,2880000,17,400000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,49,1973-04-09,Alta,-,BRASIL,São Paulo,SAO PAULO,BARRA FUNDA,BARRA FUNDA,01152000,https://www.instagram.com/bacalhauevinhocia,bacalhauevinho.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,17,-,+55 (11) 3826-7634,-,-,CARLOS HENRIQUE DA COSTA PALLAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Sim,RUA,1067,-
-,SAO JUDAS COMERCIO DE FAST - FOOD E ALIMENTOS LTDA,15144075000113,15144075000113,matriz,Restaurantes e similares,Alimentação,2880000,6,120000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2012-02-27,Alta,-,BRASIL,São Paulo,SAO CAETANO DO SUL,FUNDACAO,AQUIDABAN,09520180,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,6,+55 (11) 2066-2727,+55 (11) 2063-0537,-,legal@belcontabil.com.br,EDUARDO MIGNACCA GARRIDO|FABIOLA MIGNACCA GOMES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,301,BOX: 30;
