Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,LANCHONETE NOVA BUTANTA LTDA,37085151000108,37085151000108,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,60000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-05-07,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA LAGEADO,CORIFEU DE AZEVEDO MARQUES,05339000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 5521-2203,-,jmr@jmrcontabil.com.br,ERIK DOS SANTOS SOUSA|ANTONIO AUDECI ARAUJO SOUSA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,3319,-
NOVA ILHA DO ACAI,LANCHONETE REAL DA PAULISTA LTDA,14334308000188,14334308000188,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,-,250000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-09-05,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,BRIGADEIRO LUIS ANTONIO,01318912,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,-,-,+55 (11) 3107-8504,-,rangelcontabil@gmail.com,HENRIQUE CARNEIRO SODRE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,2050,LOJA 20
GAUCHITA,GAUCHITA LANCHES E REFEICOES LTDA,21558157000107,21558157000107,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,4,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-12-12,Média,-,BRASIL,São Paulo,SAO PAULO,SANTANA,CONSELHEIRO MOREIRA DE BARROS,02018012,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,4,+55 (11) 3105-9159,+55 (11) 3115-0366,-,alfredogaspar@hotmail.com,ELIZABETE MARIA FONTOURA DE ALBUQUERQUE GASPAR|MARIA AURORA DIAS GASPAR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,908,-
LAZY PARK,LAZY PARK & FOOD LANCHONETE LTDA,26760803000138,26760803000138,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,13,90000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2016-12-26,Média,-,BRASIL,São Paulo,SAO PAULO,BELENZINHO,ITABAIANA,03171010,-,lazypark.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,13,+55 (11) 3998-8282,+55 (11) 3975-6508,-,contabil@tsp.com.br,LEANDRO ZUKAS FERRARI|DEBORAH RAMOS DIAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,727,-
MUNDO ANIMAL LANCHONETE TEMATICA,SELVA ANIMAL RESTAURANTE - LTDA.,36704570000100,36704570000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,46,120000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,2,2020-03-17,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM TAQUARAL,ENGENHEIRO ALBERTO DE ZAGOTTIS,04675085,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,5611-2/03,46,-,+55 (11) 2268-0004,-,wlarroyo@warroyo.com.br,JIAN CARLOS LORENZETTI|LUIS VICENTE BUSNELLO ROTAVA|JACSON ANDREI RAFALOSKI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,AVENIDA,833,-
-,"GAROTA DA VILA LANCHONETE, BAR E EMPORIO LTDA",14985894000120,14985894000120,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,3371631,8,60000,Demais,206-2,Sociedade Empresária Limitada,0,10,2012-01-04,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA OLIMPIA,JULIO DINIZ,04547090,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,3371631,5611-2/03,8,+55 (11) 3138-8254,+55 (11) 3138-8250,-,adriana@nrcontabil.com.br,MARIELE HORBACH MACHADO|ANDRE ALBUQUERQUE SILVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,82,-
-,PARRUDO BAR E LANCHES LTDA,39913316000100,39913316000100,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-11-25,Média,-,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,PROFESSOR ATILIO INNOCENTI,04538000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,-,-,1440000,5611-2/03,0,-,+55 (11) 3569-5059,-,debora@grupofit.com.br,JOSE PELLEGRINO NETO|ANDERSON ALAN COUTO GUIMARAES|FERNANDO DE ALMEIDA SOUZA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,277,-
CALHANDRA,CALHANDRA BAR E LANCHONETE LTDA,00713484000116,00713484000116,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,15,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,26,1995-07-19,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMPO BELO,VIEIRA DE MORAIS,04617000,-,calhandrachopperia.com.br,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,15,-,+55 (11) 5041-7223,-,-,CAROLINE GABRIEL SIMOES|JOAQUIM AMARAL SIMOES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,282,-
-,BAR E CAFE NOVA AVENIDA LTDA,61548111000121,61548111000121,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,15,120000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,55,1966-08-25,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMPOS ELISEOS,RIO BRANCO,01206000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,15,-,+55 (11) 3311-0888,-,-,EDNILDO SILVA DOS SANTOS DE ANDRADE|FRANCISCO ALVES DOS SANTOS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,AVENIDA,750,LOJA  02
-,NORTIC FOODS RESTAURANTE E EVENTOS LTDA,31034691000178,31034691000178,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,2,3,2018-07-26,Média,-,BRASIL,São Paulo,SAO PAULO,LIBERDADE,VERGUEIRO,01504000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 5181-4300,-,priscilla@citrongastronomia.com.br,PRISCILLA DOS SANTOS CALLEGARI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1000,SUBSL BLOCO B
-,P&A BOLIX RESTAURANTE LTDA,00160818000171,00160818000171,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,14,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,27,1994-08-09,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM UMUARAMA,INTERLAGOS,04661200,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,14,-,-,"Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças,Restaurantes e similares,Outras atividades de recreação e lazer não especificadas anteriormente,Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",-,ADRIANA MACHADO MARQUEZANI|CARLOS ALBERTO MARQUEZANI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,2255,AREA ARCO SS 2
CAFE HABITUAL,CAFE HABITUAL CAFETERIA E RESTAURANTE LTDA,24825651000189,24825651000189,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,10,330000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,2,5,2016-05-18,Alta,-,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,TIETE,01417020,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,5760000,5611-2/03,41,-,+55 (11) 5090-2020,-,"daniel@consultecontabilidade.com,legalizacao@dgct.com.br",ARMAN MURAT BEYAZGUL|ALAN RENATO GATTIBONI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,ALAMEDA,602,A
CAIOS BURGUER,CAIOS BURGUER COMERCIO DE LANCHES LTDA,27449494000142,27449494000142,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,0,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2017-04-03,Média,-,BRASIL,São Paulo,SAO PAULO,CITY AMERICA,DO ANASTACIO,05119000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,0,-,+55 (11) 3978-2420,-,cleciohi@ig.com.br,GABRIEL BATISTA BEZERRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg|lanch,Não,AVENIDA,743,-
-,SOLAR DA REPUBLICA LANCHONETE LTDA,27512419000189,27512419000189,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,1,300000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2017-04-11,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA BUARQUE,MARQUES DE ITU,01223000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,1,+55 (11) 3105-8093,+55 (11) 3222-5402,-,legal@kemelcontabil.com.br,ADHEMAR BARBOSA DE LIMA|LUCIANA DAIANE PEREIRA|DIRCEU PEREIRA FRANCO JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|pub,Não,RUA,134,-
CHARLES DOGS,LANCHES CHARLES DOG S LTDA,00908416000102,00908416000102,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,3,120000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,27,1995-02-21,Alta,-,BRASIL,São Paulo,SAO PAULO,CASA VERDE,BRAZ LEME,02511000,-,charlesdog.com.br,não,não,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/03,3,-,-,-,-,THATYANE LIMA DE ALMEIDA|RAPHAELA LIMA DE ALMEIDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,506,CONJ  EMPRESARIAL
3AR,3AR LANCHONETE LTDA,34953955000185,34953955000185,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4800000,12,1800000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-09-23,Alta,-,BRASIL,São Paulo,BARUERI,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVILLE.,RIO NEGRO,06454000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/03,12,-,+55 (11) 4646-8100,-,davifurtado@gmail.com,RENATO ALVES ACHOA|ADRIANA CERESANI RIBEIRO ACHOA|ALI AHMAD RMAIH|ALESSANDRA BAEZ CAPUTTO RMAIH,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ALAMEDA,1033,LOJA  85/86
-,ITAPECERICA POINT SUPER LANCHES LTDA,01639162000137,01639162000137,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2544858,26,130000,Demais,206-2,Sociedade Empresária Limitada,0,25,1997-01-28,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA PREL,DE ITAPECERICA,05835004,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,2544858,5611-2/03,26,"+55 (11) 5512-8300,+55 (47) 3045-2084",-,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",GENNIUS STORES COMERCIO DE ALIMENTOS LTDA|J. F. HOLDING DE PARTICIPACAO EIRELI|JOSE DA FONSECA RIBEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ESTRADA,3516,3540
SUCAO SUCOS E LANCHES,SUCAO ALPHA - COMERCIO DE SUCOS E LANCHES LTDA,33811361000177,33811361000177,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,10,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-06-03,Alta,-,BRASIL,São Paulo,BARUERI,ALPHAVILLE CENTRO INDUSTRIAL E EMPRESARIAL/ALPHAVILLE.,RIO NEGRO,06454000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,10,-,+55 (19) 3229-3355,Restaurantes e similares,stratus.asses@uol.com.br,VICTOR LUIZ DE MORAES VIANA|GISELE CRISTINA PINHEIRO DE MORAES VIANA|RICARDO DE SOUZA GUATELLI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ALAMEDA,111,LOJA 418B
-,CINDERELA DA SANTA CATARINA LANCHONETE LTDA,25199940000182,25199940000182,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,12,88000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,5,2016-07-13,Média,-,BRASIL,São Paulo,SAO PAULO,VILA MASCOTE,SANTA CATARINA,04378400,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,12,-,+55 (11) 3241-0966,-,contabilidadeokuma@terra.com.br,ZILDA GUILHERME DA SILVA MELQUIADES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,2277,-
-,LANCHONETE FAMILIA COELHO LTDA,03141487000110,03141487000110,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,1440000,6,93700,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,23,1999-05-06,Alta,-,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,COTOVIA,04517001,-,-,não,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/03,6,-,-,-,-,TIRSO TAVARES DA SILVA|FRANCISCO VIEIRA MATOS|MARIA JOSE APPARECIDO COELHO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,364,-
AEROMATE,AEROMATE 1 LANCHES LTDA,18795242000184,18795242000184,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2120549,13,50000,Demais,206-2,Sociedade Empresária Limitada,0,8,2013-08-30,Alta,Em declínio,BRASIL,São Paulo,GUARULHOS,AEROPORTO,HELIO SMIDT,07190100,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,-,-,2120549,5611-2/03,13,-,+55 (11) 4087-9770,-,hg.garcia@uol.com.br,SERGIO GARCIA|HELIO GARCIA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RODOVIA,-,TERMINAL 1 - FINGER       T1F1193
-,LANCHONETE GAROA PAULISTA LTDA,53189007000160,53189007000160,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,4800000,18,800000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,38,1984-01-24,Alta,-,BRASIL,São Paulo,SAO PAULO,BELA VISTA,PAULISTA,01310000,-,-,sim,não,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/03,18,-,+55 (11) 3284-6096,-,-,FABIA BENEDITA MOGRAO BELO|MARCELO MOGRAO ABRANTES BELO|MARCIEL MOGRAO ABRANTES BELO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,320,-
