Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,VINTAGE BURGUER - LANCHONETE E RESTAURANTE LTDA,15503297000347,15503297000185,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,5820051,0,50000,Não Informado,206-2,Sociedade Empresária Limitada,2,5,2017-05-05,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA SAO JOSE (IPIRANGA),DA IMPRENSA,04265000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,6540051,5611-2/03,24,-,+55 (11) 2385-0800,-,relacionamento@vintageburger.com.br,DORVILLES PAULI PAVARINA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg|lanch|restaurante,Não,RUA,357,-
-,DGA PIZZARIA EIRELI,24187258000379,24187258000107,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7360015,30,88000,Não Informado,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),10,5,2016-07-26,Média,Em declínio,BRASIL,São Paulo,COTIA,PARQUE SAO GEORGE,MARGINAL,06708030,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,36560897,5611-2/03,140,+55 (11) 3714-1965,+55 (11) 3769-2199,-,expediente@contabiljaguare.com.br,VALMOR FRIEDRICH,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,AVENIDA,387,-
-,LANCHONETE A RAINHA DAS SALADAS LTDA,61246419000201,61246419000112,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7048654,0,-,Não Informado,206-2,Sociedade Empresária Limitada,1,5,2016-07-22,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,BUTANTA,DO MATAO,05508090,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,7408654,5611-2/03,11,-,+55 (11) 2081-4857,-,brazcontabil@brazcontabil.com.br,MARIA HELENA PEREIRA DA COSTA|RENATO PIRES SAVIGNANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,801,-
MILK E MELLOW,M.M. LANCHES E COMESTIVEIS LTDA,45814696000128,45814696000128,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,9300489,34,3000000,Demais,206-2,Sociedade Empresária Limitada,0,40,1981-05-27,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,CIDADE JARDIM,01453000,https://www.instagram.com/milkmellowoficial,milkmellow.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,-,-,9300489,5611-2/03,34,"+55 (11) 4617-3335,+55 (11) 3078-4214",+55 (11) 3168-4516,-,horaciosj@milkmellow.combr,HORACIO DOS SANTOS JUNIOR|ROBERTA MOYA DOS SANTOS SILVEIRA LEITE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Sim,AVENIDA,1085,-
-,PIZZA CREK FAST FOOD LTDA.,18905707000102,18905707000102,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7752054,19,30000,Demais,206-2,Sociedade Empresária Limitada,4,8,2013-09-18,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM VAZANI,OLIMPIO RODRIGUES DA SILVA,05710080,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,36229753,5611-2/03,50,"+55 (11) 3053-0353,+55 (11) 3284-9669,+55 (11) 3842-4488,+55 (11) 3842-4639,+55 (11) 98920-4884,+55 (11) 99230-4586,+55 (19) 99250-5110,+55 (31) 99708-8704,+55 (51) 98334-0022",+55 (11) 3253-8523,-,marcos@fplaw.com.br,MARCOS DE CARVALHO PAGLIARO|BRUNO FAGUNDES VIANNA|PAULO ROGERIO MOREIRA DA SILVA|VALBER DE ARAUJO SILVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,219,-
ESFIHA INAJAR,INAJAR FAST FOOD COMERCIO DE LANCHES LTDA,58017153000121,58017153000121,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,6102055,44,80000,Demais,206-2,Sociedade Empresária Limitada,0,34,1987-09-29,Alta,Estável,BRASIL,São Paulo,SAO PAULO,LIMAO,DEPUTADO EMILIO CARLOS,02720200,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,6102055,5611-2/03,44,-,+55 (16) 3952-6813,-,brazcontabil@brazcontabil.com.br,LUIS REY ELEUTERIO|ADRIANA REY ELEUTERIO MAURO|JULIANA REY ELEUTERIO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,3490,-
-,"WH SMITH - DFA BRASIL CAFETERIA, LIVRARIA E CONVENIENCIA LTDA",23855999001390,23855999000156,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,8730266,1,400000,Demais,206-2,Sociedade Empresária Limitada,14,3,2018-11-21,Média,Em crescimento,BRASIL,São Paulo,GUARULHOS,AEROPORTO,HELIO SMIDT,07190100,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,-,-,114663524,5611-2/03,9,"+55 (21) 3176-0025,+55 (21) 4009-9300",+55 (21) 4009-0535,-,mchiappetta@dfabrasil.com.br,STEPHANIE KATZ ZEIGER|WH SMITH TRAVEL LIMITED|PEDRO EICHIN AMARAL|DFA BRASIL PARTICIPACOES LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",conveni,Não,RODOVIA,-,LUC 1T02A320              TERMINAL 2                EMBARQUE LADO AR          CONECTOR OESTE
-,LATUGGA BAR E LANCHES LTDA,26503655000176,26503655000176,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,9580327,0,50000,Demais,206-2,Sociedade Empresária Limitada,0,5,2016-11-08,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,CLODOMIRO AMAZONAS,04537000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,-,-,9580327,5611-2/03,0,-,+55 (11) 4193-1095,-,marcuslopes@hotmail.com,JOSE FRANCISCO PEIXOTO GALVES|EDUARDO FRUGOLI LANDIM|FOCAS PARTICIPACOES LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,260,-
-,LANCHES FREVO LTDA,60860368000151,60860368000151,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,8554269,24,25000,Demais,206-2,Sociedade Empresária Limitada,0,55,1966-07-15,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,OSCAR FREIRE,01426000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,-,-,8554269,5611-2/03,24,"+55 (11) 3082-3434,+55 (11) 3816-3194,+55 (11) 3872-0239",+55 (11) 3337-7426,-,pasin.adm@uol.com.br,ELIANA ARMIDA TOGNINI FRIZZO|ROBERTO VICENTE FRIZZO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,588,-
JOIA FOOD,JOIA FOOD LANCHETERIA LTDA,00294862000174,00294862000174,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,5251025,29,70000,Demais,206-2,Sociedade Empresária Limitada,0,27,1994-11-10,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,QUINTA DA PAINEIRA,PROFESSOR LUIZ IGNACIO ANHAIA MELLO,03154000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,-,-,5251025,5611-2/03,29,"+55 (19) 3033-0064,+55 (19) 99805-7191,+55 (19) 3703-0151,+55 (11) 3129-7530,+55 (19) 3703-1483,+55 (34) 99905-6482,+55 (19) 99761-8726,+55 (11) 3755-7000,+55 (11) 3755-7387,+55 (11) 2345-5362,+55 (11) 3886-4800",-,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",PAULO MOTTA SILVEIRA CORREA|RONALDO SANDRI|NORIVAL NOGUEIRA DE CARVALHO|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA|GUILHERME TOSI NETO|WILSON MARIO GIROTTI|ANTONIO ALCIDES BEZERRA CERQUEIRA PISCO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,1376,-
FREGUEZIA,FREGUEZIA SUPER LANCHONETE LTDA,74457425000160,74457425000160,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,8751600,42,100000,Demais,206-2,Sociedade Empresária Limitada,0,28,1994-03-03,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA ARCADIA,GENERAL EDGAR FACO,02924000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,-,-,8751600,5611-2/03,42,"+55 (11) 2081-4857,+55 (11) 2893-7264,+55 (11) 2797-7268",+55 (11) 2893-7243,-,brazcontabil@brazcontabil.com.br,WILSOL EMPREEND IMOBILIARIOS PARTICIPACOES E COM LTDA|LAERCIO GOMES|OSMAR GOMES|DJAIR COSTA|EUNICE GOMES MARTINATTI|SERGIO RICARDO DELLA CROCCI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,2002,-
BIGBURGER,CAFE CAOC COMERCIO DE DOCES E SALGADOS LTDA,00371876000730,00371876000144,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,6387983,2,-,Demais,206-2,Sociedade Empresária Limitada,5,17,2004-10-15,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,DOUTOR ENEAS CARVALHO DE AGUIAR,05403000,-,caoc.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Não Optante,43075818,5611-2/03,42,+55 (14) 99785-2179,+55 (14) 3021-5826,-,contabil.araujo@uol.com.br,IVONE SQUIASSI PIZZATTO|WILSON ROBERTO PIZZATTO JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,AVENIDA,647,ANDAR: 7;
IL BARISTA CAFES ESPECIAIS,IL BARISTA CAFES ESPECIAIS LTDA,06940004000136,06940004000136,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,6769961,13,150000,Demais,206-2,Sociedade Empresária Limitada,8,17,2004-07-23,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,VILA NOVA CONCEICAO,CONSORCIO,04535090,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,55655070,5611-2/03,20,"+55 (11) 3562-9465,+55 (11) 5181-1910,+55 (11) 3045-8191,+55 (11) 5181-4784,+55 (11) 3297-7131,+55 (11) 2565-3840,+55 (11) 2565-1505,+55 (11) 2538-1155,+55 (21) 3541-4706,+55 (11) 3219-7069,+55 (11) 5189-4593,+55 (11) 2538-1177",+55 (11) 2476-0823,-,mpatricio@mpatricio.com.br,GELMA FERREIRA FRANCO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar,Não,RUA,191,SLJ   SOBRELOJA
-,SI SENOR BAR E LANCHES LTDA,10291617000167,10291617000167,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,5802847,25,50000,Demais,206-2,Sociedade Empresária Limitada,0,13,2008-08-18,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,PINHEIROS,DOS PINHEIROS,05422011,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,5802847,5611-2/03,25,"+55 (11) 3955-1285,+55 (11) 2050-9898,+55 (11) 2532-9421,+55 (11) 3858-6025,+55 (11) 2478-5977,+55 (11) 99618-0280",+55 (11) 2532-7291,-,"advisercontabil@advisercontabil.com.br,fiscal@sisenor.com.br",EL CAMINO FOODS S.A.|ELI EDDY ABADA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,661,-
-,GRAJAU FAST FOOD LANCHES LTDA,00234519000134,00234519000134,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,5148498,41,130000,Demais,206-2,Sociedade Empresária Limitada,0,27,1994-10-05,Alta,Estável,BRASIL,São Paulo,SAO PAULO,PARQUE BRASIL,DONA BELMIRA MARIN,04846010,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,-,-,5148498,5611-2/03,41,"+55 (11) 5686-6624,+55 (11) 5929-3698,+55 (11) 5927-5828,+55 (11) 3755-7387,+55 (11) 5927-7177",-,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",FRANCISCO FONTES PALACIO|JOSE SALES BATISTA|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,111,-
-,"WH SMITH - DFA BRASIL CAFETERIA, LIVRARIA E CONVENIENCIA LTDA",23855999001470,23855999000156,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7788962,0,400000,Demais,206-2,Sociedade Empresária Limitada,14,3,2018-11-21,Média,Em crescimento,BRASIL,São Paulo,GUARULHOS,AEROPORTO,HELIO SMIDT,07190100,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,-,-,114663524,5611-2/03,9,+55 (19) 3287-7535,+55 (19) 3287-6922,-,mchiappetta@dfabrasil.com.br,STEPHANIE KATZ ZEIGER|WH SMITH TRAVEL LIMITED|PEDRO EICHIN AMARAL|DFA BRASIL PARTICIPACOES LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",conveni,Não,RODOVIA,-,LUC 2T03A040              TERMINAL 3                EMBARQUE LADO AR
