Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
FRANCISCO CINCO,LANCHES HAMBURGER FRANCISCO CINCO LTDA,62423074000198,62423074000198,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,12180864,46,20000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,53,1969-05-05,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,INDIANOPOLIS,IBIRAPUERA,04029100,-,chicohamburger.com.br,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,12180864,5611-2/03,46,"+55 (11) 3106-1602,+55 (11) 5052-5545",+55 (11) 3105-8093,-,legal@kemelcontabil.com.br,CARLOS ALBERTO DE MATOS LUIS|MARLI DE MATOS LUIS|MARIA HELENA OLIVEIRA DA FONSECA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg|lanch,Não,AVENIDA,1777,ANEXO 1
RAINHA DA TRAICAO,PADARIA E CONFEITARIA RAINHA DA TRAICAO LTDA,62629035000141,62629035000141,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,26359222,16,1025000,Demais,206-2,Sociedade Empresária Limitada,0,51,1971-01-21,Alta,Estável,BRASIL,São Paulo,SAO PAULO,PLANALTO PAULISTA,DOS BANDEIRANTES,04071000,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Grande,-,ATIVA,-,-,26359222,5611-2/03,16,"+55 (19) 3444-4954,+55 (11) 2639-2077,+55 (11) 2858-4902,+55 (11) 5091-8444,+55 (11) 4136-1381,+55 (21) 2275-4346,+55 (21) 2542-8357,+55 (19) 3556-9736,+55 (21) 2287-0335,+55 (11) 2276-5866,+55 (11) 5581-0248",+55 (11) 5091-8441,-,contato@osslimeira.com.br,MANUEL ROCHA ALVES|ANTONIO EDUARDO ROCHA ALVES|ITAIM PARTICIPACOES E EMPREENDIMENTOS LTDA|EMBU PARTICIPACOES E EMPREENDIMENTOS LTDA|META PARTICIPACOES E EMPREENDIMENTOS LTDA|JOSE SOARES DA COSTA|ARILDO DA COSTA CORREIA|FABIO LUIZ RODRIGUES ALVES|VIZEU PARTICIPACOES LTDA|D OURO PARTICIPACOES E EMPREENDIMENTOS LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",padaria,Não,AVENIDA,5100,-
DELIGHT,PIZZA DELIGHT SUPER LANCHES LTDA,68856772000163,68856772000163,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,29283038,21,70000,Demais,206-2,Sociedade Empresária Limitada,0,29,1992-09-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA DOM PEDRO II,CAPITAO FRANCISCO LIPI,02243000,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Grande,-,ATIVA,-,-,29283038,5611-2/03,21,"+55 (11) 3755-7387,+55 (11) 2978-8776",+55 (11) 2976-0180,-,"fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",SALLON EMPREENDIMENTOS E PARTICIPACOES LTDA.|GUILHERME TOSI NETO|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA|ANA PAULA DE SOUZA CESAR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|pizza,Não,RUA,20,-
BLEND BURGUER,BLEND BURGUER COMERCIO DE ALIMENTOS LTDA.,31440117000110,31440117000110,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,20361402,11,525000,Demais,206-2,Sociedade Empresária Limitada,0,3,2018-09-06,Alta,-,BRASIL,São Paulo,SAO PAULO,CONSOLACAO,AUGUSTA,01305000,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Grande,-,ATIVA,Não,Optante pelo Simples,20361402,5611-2/03,11,"+55 (11) 2225-0656,+55 (48) 3307-7119,+55 (11) 8272-9001",+55 (11) 2672-9400,-,nilson@ferraricontabil.com.br,THIAGO EICHENBERGER SALGADO|MATHEUS EICHENBERGER SALGADO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,RUA,517,-
-,ARABIAN FOOD SUPER LANCHES LTDA,65492852000199,65492852000199,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,19408540,32,500000,Demais,206-2,Sociedade Empresária Limitada,0,31,1991-02-06,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM SAO GONCALO,ARICANDUVA,08370160,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,-,-,19408540,5611-2/03,32,"+55 (11) 3444-2298,+55 (11) 3755-7387",+55 (11) 2722-3755,"Comércio varejista de suvenires, bijuterias e artesanatos,Comércio varejista de brinquedos e artigos recreativos,Comércio varejista de mercadorias em lojas de conveniência","fiscal.habibs@br.gt.com,rodolfo.bezerra@habibs.com.br",GUILHERME TOSI NETO|FERNANDO FERNANDES BRAZ|ANTONIO ALBERTO SARAIVA|GENNIUS STORES COMERCIO DE ALIMENTOS LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,ESTRADA,5555,LOJA 200
-,SANTE BAR E LANCHES LTDA,03572023000169,03572023000169,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,18198234,56,715000,Demais,206-2,Sociedade Empresária Limitada,1,22,1999-12-21,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTANO,DESEMBARGADOR JOAQUIM CELIDONIO,01443060,-,-,sim,não,SP,(6) R$10M - R$30M,(3) 51 - 200,Médio,-,ATIVA,-,-,28306842,5611-2/03,56,"+55 (11) 3081-5211,+55 (11) 97697-7661,+55 (11) 3082-3170,+55 (11) 3085-5758",+55 (11) 3081-8718,-,-,LUIS FELIPE ALVES LIMA DE MORAES|CARLA PENNA BANDEIRA DE MELLO|JOSE EDUARDO BANDEIRA DE MELLO|MARCOS BANDEIRA DE MELLO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,RUA,16,-
LANCHONETE DA CIDADE - LC3,LC1 COMERCIO DE REFEICOES RAPIDAS E PROMOCOES LTDA,12365759000319,12365759000157,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,24393226,18,13621924,Demais,206-2,Sociedade Empresária Limitada,4,7,2014-05-19,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,CIDADE JARDIM,MAGALHAES DE CASTRO,05676120,-,lcfuturo.com.br,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Grande,-,ATIVA,-,-,110709447,5611-2/03,106,+55 (11) 3815-5092,+55 (11) 3814-7678,-,sueli@supportcont.com.br,BENNY NOVAK|BRUNO GRINBERG|SERGIO BUENO DE CAMARGO|CIATC PARTICIPACOES S.A.|MARIO EDUARDO GORSKI|FERNANDO GRINBERG|RICARDO BARONE GARRIDO|EDGARD BUENO DA COSTA|PEDRO SOARES MELO JUNIOR|JOAO MARCELO ADAS OLIVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,12000,SALA: COMERCIAL LOJA 23 .1;
-,SUPER LANCHONETE BLUE LTDA,62853973000120,62853973000120,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,10850018,13,5570000,Demais,206-2,Sociedade Empresária Limitada,0,51,1970-09-08,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,ALTO DE PINHEIROS,PAN-AMERICANA,05461000,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,-,-,10850018,5611-2/03,13,"+55 (11) 3032-5518,+55 (11) 3815-4651",+55 (11) 3106-1602,-,legal@kemelcontabil.com.br,LUIZ EDUARDO DA SILVA SIMOES|LEANDRO BRAZ ALVES|MANUEL CARLOS MORGADO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,PRAÇA,41,PARTE
-,ALPHA YK RESTAURANTE LTDA,23320323000320,23320323000168,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,10185841,1,3000,Demais,206-2,Sociedade Empresária Limitada,2,2,2019-12-03,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,CIDADE JARDIM,MAGALHAES DE CASTRO,05676900,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,-,-,58883454,5611-2/03,92,-,+55 (11) 5564-8716,-,financeiro@arabia.com.br,FLYK PARTICIPACOES LTDA|JFYK PARTICIPACOES LTDA|FERNANDA YOUSSEF KUCZYNSKI PULGACI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,12000,LOJA  50                        PARTE               PAVMTO2
-,RITZ BAR E LANCHES LTDA,44812220000438,44812220000195,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,23458319,0,152000,Demais,206-2,Sociedade Empresária Limitada,2,3,2018-06-25,Média,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTANO,BRIGADEIRO FARIA LIMA,01451000,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Grande,-,ATIVA,-,-,54856405,5611-2/03,96,-,+55 (11) 3081-0483,-,marcia.schiavette@restauranteritz.com.br,CARLOS ALBERTO KALIL|LYGIA LOPES CORREIA DA SILVA|SERGIO ABDALLA KALIL|OCTAVIO DE GUIMARAES HORTA|MARIA HELENA GUIMARAES|MIGUEL ANGEL OLIVER OLIVETTI|ALEX MONTEIRO DINIZ|MARCIA APARECIDA FERREIRA SCHIAVETTE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|lanch,Não,AVENIDA,2012,ANDAR 6                   SALA  63
-,A CHAPA LANCHES LTDA,60919826000261,60919826000180,filial,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,11064353,17,60000,Demais,206-2,Sociedade Empresária Limitada,1,32,1989-10-13,Média,Em declínio,BRASIL,São Paulo,SAO PAULO,CAMBUCI,HEITOR PEIXOTO,01543001,-,-,sim,sim,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,26000332,5611-2/03,38,"+55 (17) 3275-3604,+55 (17) 99746-1588",+55 (17) 3275-1090,-,metropolitana@metropolitanasp.com.br,ERIKA GERMANO PORTO COELHO|NELSON GERMANO|CHRISTIAN GERMANO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,RUA,478,-
