Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,EDS SUPERBURGUER LTDA,17212500000190,17212500000190,matriz,Restaurantes e similares,Alimentação,9400138,26,100000,Demais,206-2,Sociedade Empresária Limitada,0,9,2012-10-29,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA AZEVEDO,FERNANDES PINHEIRO,03308060,-,itburger.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,9400138,5611-2/01,26,-,+55 (15) 99741-1158,-,contabilbonanza@terra.com.br,SIRLEIA CRISTINA DE OLIVEIRA PEREIRA|EDSON LUIS DE FARIAS|LETICIA COMPIANI CAROL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,RUA,51,-
TSUKIMI,TSUKIMI ALIMENTOS LTDA,03507366000140,03507366000140,matriz,Restaurantes e similares,Alimentação,7460809,17,4000000,Demais,206-2,Sociedade Empresária Limitada,1,22,1999-10-25,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,PINHEIROS,REBOUCAS,05402918,-,restaurantehiro.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,17145599,5611-2/01,29,"+55 (11) 6352-1703,+55 (11) 2352-1703",+55 (11) 5087-8839,-,fgfcontabil@sti.com.br,NELSON KIYOSHI MIYAJI|LAURA MIYAJI FORNAZARI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,3970,LOJA 408 R 3 PISO
-,ADONIS FAST FOOD LTDA,11600479000113,11600479000113,matriz,Restaurantes e similares,Alimentação,8882439,25,100000,Demais,206-2,Sociedade Empresária Limitada,0,12,2010-01-22,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,GUAIANAZES,DO LAGEADO VELHO,08451000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,8882439,5611-2/01,25,-,+55 (11) 2016-8426,-,"fiscal.habibs@br.gt.com,guaianazes@habibs.com.br",SERGIO MOREIRA ARENA|MARCOS DA COSTA GOUVEIA|PEDRO SERGIO VENTURINI MARTINEZ FILHO|EDUARDO PALMA FERNANDES,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,ESTRADA,987,-
-,CJ2 COMERCIO DE PRODUTOS ALIMENTICIOS SOCIEDADE UNIPESSOAL LIMITADA,12160191000138,12160191000138,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7213031,46,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,11,2010-05-27,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,PERDIZES,ITAPICURU,05006000,-,zeburger.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7213031,5611-2/03,46,+55 (11) 3862-4066,+55 (11) 3862-2272,-,venegas@venegascontabil.com.br,MAURICIO SOBRAL ARROIO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,419,E 425
COZE,COZINHA MARKETPLACE E SERVICOS ALIMENTICIOS LTDA,33192514000145,33192514000145,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,19932793,0,1000000,Demais,206-2,Sociedade Empresária Limitada,2,3,2019-03-29,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM VILA MARIANA,DAVI HUME,04116130,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,19932793,5620-1/01,0,-,+55 (11) 2148-0450,-,sabio@sabiocontabil.com.br,LUIS FILIPE FIGUEIREDO DO COUTO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,116,-
CALUMA BUFFET E RESTAURANTE,BUFFET TALIBIA LTDA,11476964000127,11476964000127,matriz,Fornecimento de alimentos preparados preponderantemente para empresas,Alimentação,7798654,0,100000,Demais,206-2,Sociedade Empresária Limitada,1,12,2009-12-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA GUARANI (Z SUL),CESAR BATISTA,04312130,-,casatuim.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,15195395,5620-1/01,12,"+55 (11) 5042-0200,+55 (11) 3558-3453",+55 (11) 3242-8045,-,fernando.dellorso@terra.com.br,SANDRA AVILA|ROSANA CRISTIANE DE SOUZA BUENO AVILA,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",restaurante,Não,RUA,112,-
PIZZARIA DO DUDU,EDUARDO AMADOR LORENZO GONZALES FILHO,13662266000141,13662266000141,matriz,Restaurantes e similares,Alimentação,9502340,16,5000,Empresa de Pequeno Porte,213-5,Empresário (Individual),1,11,2011-05-06,Média,-,BRASIL,São Paulo,SAO PAULO,AGUA FRIA,AURELIANO LEAL,02334091,-,hashtagexpress.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,15712218,5611-2/01,16,+55 (19) 3251-0749,+55 (19) 3794-1200,-,contato@pizzariadodudu.com.br,-,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,524,: E 528;
SASSA SUSHI,SASSA SUSHI RESTAURANTE E BAR LTDA,10260979000190,10260979000190,matriz,Restaurantes e similares,Alimentação,8236944,29,80000,Demais,206-2,Sociedade Empresária Limitada,2,13,2008-07-24,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,HORACIO LAFER,04538083,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,25132539,5611-2/01,35,+55 (16) 3632-4222,+55 (16) 3624-9911,-,sassa@sassasushi.com.br,RICARDO LAURENCE TADEU BARLETTI|GJLM PARTICIPACOES LTDA.|ALEXANDRE SABER,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,AVENIDA,640,-
CAFE E CIA,PDOIS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,68393511000154,68393511000154,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,9730729,7,320000,Demais,206-2,Sociedade Empresária Limitada,2,29,1992-08-19,Média,Em crescimento,BRASIL,São Paulo,GUARULHOS,AEROPORTO,HELIO SMIDT,07190100,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,16409328,5611-2/03,20,-,+55 (19) 3581-1127,-,mundialcontabil@uol.com.br,PAULA PINNA MANDARINO|PAULO MANDARINO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RODOVIA,-,PAVMTOLUC N  1T02L055 T-2
-,BAVEL EVENTOS LTDA,29814094000114,29814094000114,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,16485954,-,100000,Não Informado,206-2,Sociedade Empresária Limitada,1,4,2018-03-01,Média,Estável,BRASIL,São Paulo,SAO PAULO,PARAISO,ARTUR SABOIA,04104060,-,-,sim,sim,SP,(6) R$10M - R$30M,-,Médio,-,ATIVA,Não,Não Optante,34111926,5620-1/02,-,-,+55 (11) 3805-1151,-,contabil@theflow.com.br,BRUNO FEIJO IMBROINISIO|EMILIO MARCIO VILLELA VIEIRA FILHO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,367,APT   194                 BLOCO 01
-,VILU COMERCIO DE COMESTIVEIS E DERIVADOS EIRELI,65025314000194,65025314000194,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,17896046,3,100000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,31,1990-12-28,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,PARQUE CONTINENTAL,LEAO MACHADO,05328020,-,lapiazza.com.br,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,17896046,5611-2/03,3,-,+55 (11) 3768-9452,-,lucia@lapiazza.com.br,LUCIA HELENA TOZZI DE SOUZA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,100,LUC P21A                  2 PISO                    CONTINETAL SHOPPING
-,ARICAN RESTAURANTE LTDA,09011996000105,09011996000105,matriz,Restaurantes e similares,Alimentação,7169975,14,100000,Demais,206-2,Sociedade Empresária Limitada,0,14,2007-06-14,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,JARDIM SANTA TEREZINHA (ZONA LESTE),ARICANDUVA,03527900,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,7169975,5611-2/01,14,-,+55 (11) 4798-1222,-,angelocontabil@superig.com.br,RODRIGO SCABURI MARQUES VARELA|V5 PARTICIPACOES LTDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,5555,LOJA  ARCO P                    SHOPPING ARICANDUVA
BISTROT DE PARIS,BISTROT DE PARIS RESTAURANTE LTDA,10461752000103,10461752000103,matriz,Restaurantes e similares,Alimentação,8605898,24,1110000,Demais,206-2,Sociedade Empresária Limitada,0,13,2008-10-24,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,AUGUSTA,01412100,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,8605898,5611-2/01,24,+55 (11) 3063-1675,+55 (11) 3085-2635,"Serviços de alimentação para eventos e recepções - bufê,Fornecimento de alimentos preparados preponderantemente para empresas","legal@apress.com.br,michel.siek@bistrotdeparis.com.br",MICHEL SIEKIERSKI|ALAIN JEAN CHARLES POLETTO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,2542,LOJA  12
-,MARGHERITA PREMIUM PIZZERIA 800 LTDA,08088133000173,08088133000173,matriz,Restaurantes e similares,Alimentação,9409740,14,500000,Demais,206-2,Sociedade Empresária Limitada,0,15,2006-06-23,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,CERQUEIRA CESAR,TIETE,01417020,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,9409740,5611-2/01,14,-,+55 (11) 3897-7370,-,legal@exata-contabil.com.br,CARLOS EDUARDO DE TOLEDO NETO|SEBASTIANA DE LOURDES RODRIGUES DE TOLEDO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,ALAMEDA,255,-
-,D.C.G. SERVICO DE BUFE LTDA.,35426495000108,35426495000108,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,19576917,0,1000000,Demais,206-2,Sociedade Empresária Limitada,0,2,2019-11-06,Alta,-,BRASIL,São Paulo,SAO PAULO,VILA MARIANA,VERGUEIRO,04101000,-,-,sim,sim,SP,(6) R$10M - R$30M,(1) 1 - 3,Médio,-,ATIVA,Não,Optante pelo Simples,19576917,5620-1/02,0,-,+55 (18) 99708-9927,-,coelho_silvio@hotmail.com,FERNANDO MENON NOSE|DANIEL ROLIM SAHAGOFF|SILVIO TEIXEIRA COELHO|FERNANDO VILLACA VARELLA|PAULO ROSS HEGG|GUSTAVO JARRETA DE CASTRO,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,2087,CONJ  1405                ANDAR 14
-,BX GASTRONOMIA E ENTRETENIMENTO - EIRELI,19935049000164,19935049000164,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,9427751,18,80000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,8,2014-03-24,Alta,Em crescimento,BRASIL,São Paulo,SANTO ANDRE,CAMPESTRE,INDUSTRIAL,09080500,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,9427751,5611-2/03,18,-,+55 (11) 4193-6040,-,classico@classico-alphaville.com.br,ELIO TOMIO SHINOHARA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,600,: PISO SUPERIOR S 19;
-,CONFEITARIA CRISTINA LTDA,44148724000152,44148724000152,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,7490265,27,100000,Demais,206-2,Sociedade Empresária Limitada,0,47,1974-09-05,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,CAMPO BELO,VIEIRA DE MORAIS,04617012,-,confeitariachristina.com.br,sim,não,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7490265,5611-2/03,27,+55 (17) 3281-7978,+55 (17) 3281-1813,-,-,SONIA REGINA TALARICO WESENAUER|FRANZ JOHANN WESENAUER|CHRISTINA KORNFELLNER HATT|HERTA KORNFELLNER|PHILLIP RALPH MANSBERGER HATT|STEPHANIE HATT MARRARA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,RUA,837,-
FAUSTO,FAUSTO RESTAURANTE LTDA,07308699000109,07308699000109,matriz,Restaurantes e similares,Alimentação,8092118,28,2000000,Demais,206-2,Sociedade Empresária Limitada,0,17,2004-12-15,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,BELA VISTA,DOUTOR FAUSTO FERRAZ,01333030,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,8092118,5611-2/01,28,"+55 (11) 3251-1097,+55 (11) 2692-1886,+55 (11) 3253-5572,+55 (51) 3438-1845,+55 (11) 3105-8093,+55 (11) 3285-3574,+55 (11) 3662-2999",-,-,"cristina@impactacont.com.br,legal@kemelcontabil.com.br",BRAZ ALAMIR DE OLIVEIRA|LEONEL SILVEIRA PAIM|CARLOS EDUARDO OLIVEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,163,-
-,BRAU PLAZA SUL RESTAURANTE EIRELI,17236608000112,17236608000112,matriz,Restaurantes e similares,Alimentação,7912427,2,100000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,9,2012-11-27,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,SAUDE,PROFESSOR ABRAAO DE MORAIS,04123000,-,-,sim,sim,SP,(5) R$4.8M - R$10M,(1) 1 - 3,Médio,-,ATIVA,Não,Não Optante,7912427,5611-2/01,2,-,+55 (11) 3032-7552,-,renato@lioncont.com.br,FRANCISCO DE ASSIS PAIVA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,100,LOJA  337/338
-,KESS BUFFET EIRELI,61745592000165,61745592000165,matriz,Serviços de alimentação para eventos e recepções - bufê,Alimentação,17851120,46,120000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),2,32,1989-10-13,Alta,Em crescimento,BRASIL,São Paulo,GUARULHOS,VILA SOROCABANA,SALGADO DE CASTRO,07025245,-,kess.com.br,sim,não,SP,(6) R$10M - R$30M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,38361000,5620-1/02,46,"+55 (11) 96422-7855,+55 (11) 94217-1815,+55 (11) 94217-1855",+55 (11) 2422-7855,-,-,SERGIO LUIS ALVES WINTERINK,"Serviços de catering, bufê e outros serviços de comida preparada",56.2,Sudeste,"(8) +1,2M",-,Não,RUA,78,-
-,RESTAURANTE LILLO LTDA.,03143987000191,03143987000191,matriz,Restaurantes e similares,Alimentação,7762079,23,20000,Demais,206-2,Sociedade Empresária Limitada,0,23,1999-05-12,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,VILA CLEMENTINO,BORGES LAGOA,04038034,-,restaurantelillo.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,7762079,5611-2/01,23,"+55 (11) 3628-0247,+55 (15) 3255-2246",-,-,alex@audinaka.com.br,ALDO URBINI|ELIANA BUDRI FREIRE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1321,-
PARRILLA SAO PAULO,CASA PORTENHA RESTAURANTE LTDA,14194444000110,14194444000110,matriz,Restaurantes e similares,Alimentação,6891183,8,710000,Demais,206-2,Sociedade Empresária Limitada,0,10,2011-08-09,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTA,JAU,01420003,-,calle54.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Não Optante,6891183,5611-2/01,8,+55 (11) 2679-5123,+55 (11) 7856-0621,-,"andreeandrade@hotmail.com,rh@calle54.com.br",CARLA PASSOS TINOCO|LUCIANO MAZON|ADRIANO SIQUEIRA DIAS|OTAVIO FAGGION,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,ALAMEDA,1177,LOJA
-,L P Q ALIMENTOS LTDA,01201368000180,01201368000180,matriz,Restaurantes e similares,Alimentação,5396270,18,12000,Demais,206-2,Sociedade Empresária Limitada,0,26,1996-05-03,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,BELA VISTA,NOVE DE JULHO,01313001,-,rockafe.com.br,sim,sim,SP,(5) R$4.8M - R$10M,(2) 4 - 50,Médio,-,ATIVA,Não,Optante pelo Simples,5396270,5611-2/01,18,"+55 (63) 2111-2711,+55 (11) 3142-9646",-,-,morgana@otocontabil.com.br,MARCOS LUIZ CERSOSIMO|VALERIA ALVES SANTOS|GLAUCIA FERNANDA SILVA VIDAL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",-,Não,AVENIDA,2029,"ANDAR 1 , 4 E 5"
