Nome fantasia,Razão social,CNPJ,CNPJ matriz,Tipo de unidade,CNAE principal descrição,Segmento,Faturamento,Funcionários,Capital social,Porte RF,Natureza jurídica,Natureza jurídica descrição,Filiais,Idade empresa,Data de abertura,Nível de atividade,Tendência de crescimento,País,Estado,Cidade,Bairro,Endereço,CEP,Perfil instagram,Website,Possui telefone,Possui e-mail,UF,Faturamento - Faixas,Funcionários - Faixas,Porte,Relacionamento,Situação,Opção MEI,Opção Simples,Faturamento grupo,CNAE principal,Funcionários grupo,Telefones,Telefone principal,CNAEs secundários,E-mails,Sócios,Grupo CNAE,Grupo CNAE código,Regiões,Faturamento - Faixas Personalizadas,Palavra Mapeada,Possui Instagram?,Tipo Logradouro,Endereço Número,Endereço Complemento
-,P.J. BOLIZAN BAR E RESTAURANTE EIRELI,20375316000175,20375316000175,matriz,Restaurantes e similares,Alimentação,4800000,19,800000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,7,2014-06-03,Média,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,DOMINGOS ANTONIO CICCONE,04710220,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,4800000,5611-2/01,19,-,+55 (11) 4126-1656,-,legalizacao@contabilregente.com.br,JORGE DEIDAMI JUNIOR,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,213,-
-,BURGERS & BEERS GASTRONOMIA EIRELI,08806427000193,08806427000193,matriz,Restaurantes e similares,Alimentação,3955923,0,90000,Demais,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,16,2006-04-11,Alta,Em crescimento,BRASIL,São Paulo,SAO PAULO,PINHEIROS,VUPABUSSU,05429040,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,3955923,5611-2/01,0,+55 (11) 5908-8749,+55 (11) 5579-0808,-,contrato@fivestars.srv.br,BERNABE VILA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",burg,Não,RUA,309,-
A PIZZA,JSGTM RESTAURANTE E PIZZARIA LTDA,41767954000101,41767954000101,matriz,Restaurantes e similares,Alimentação,1440000,-,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2021-04-30,Alta,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,MELO FREIRE,03314030,-,-,sim,sim,SP,(4) R$1M - R$4.8M,-,Pequena,-,ATIVA,-,-,1440000,5611-2/01,-,-,+55 (11) 4517-0155,-,massimiliano@foodprocess.com.br,GIANCARLO CAVALLINI|KENIA GRILO COSMO|KLEBER DE ARAUJO|SERGIO RAUL QUERCIA|THAYNA CRISTINA VAZ ZACHARIAS|JOHNNY VICTOR RIBEIRO DA SILVA|JEFFERSON PONTE BEZERRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza|restaurante,Não,RUA,-,LOJA  FF04
CHOPPIZZA,PIZZARIA CHOPIZZA LTDA,61616520000118,61616520000118,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",Alimentação,2880000,15,212000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,54,1967-07-03,Alta,-,BRASIL,São Paulo,SAO PAULO,CAMPO BELO,VIEIRA DE MORAIS,04617012,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/04,15,"+55 (11) 5694-0729,+55 (11) 5041-4251",+55 (11) 5521-0709,-,"afonsocontabil@uol.com.br,choppizzarestaurante@gmail.com",ELIETE FERNANDES DE ALMEIDA|ALVARO DA SILVA TOMAS|LUCAS ALVES DE ALMEIDA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",pizza,Não,RUA,805,-
-,GV BRIGADEIRO UFE LANCHONETE LTDA,14688825000155,14688825000155,matriz,"Lanchonetes, casas de chá, de sucos e similares",Alimentação,2880000,4,384000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,10,2011-11-08,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTA,BRIGADEIRO LUIS ANTONIO,01401000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,2880000,5611-2/03,4,+55 (11) 2143-6644,+55 (11) 2143-2090,-,mtvmantovani2005@hotmail.com,VITOR SPINI ANAWATE|RODRIGO SPINI ANAWATE,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch,Não,AVENIDA,2999,-
-,RESTAURANTE RECANTO DA SOGRA EIRELI,21512304000108,21512304000108,matriz,Restaurantes e similares,Alimentação,1440000,8,78800,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,7,2014-12-02,Média,-,BRASIL,São Paulo,SAO PAULO,CAMPO BELO,BARAO DE JACEGUAI,04606004,-,recantodasogra.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,8,-,+55 (11) 5077-4883,-,ricardo_dasogra@hotmail.com,ANDREA FRIAS TOME DIAS,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1526,-
TEMAKERIA TEM AKI,RESTAURANTE MASTER GRILL LTDA,18359983000112,18359983000112,matriz,Restaurantes e similares,Alimentação,2880000,3,172262,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,8,2013-06-25,Alta,-,BRASIL,São Paulo,SAO PAULO,JARDIM PAULISTANO,BRIGADEIRO FARIA LIMA,01451000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,3,"+55 (11) 3115-0888,+55 (11) 3106-2876",+55 (11) 3116-0888,-,amaro_correia@sapo.pt,HENRIQUE OGASSAWARA DE ARAUJO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,1912,TERREO LOJA 111
-,SEJCOT RESTAURANTE LTDA,37323778000141,37323778000141,matriz,Restaurantes e similares,Alimentação,1440000,13,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-06-04,Alta,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,APUCARANA,03311001,-,martinbar.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,13,+55 (11) 2148-0450,+55 (11) 2148-0455,-,sabio@sabiocontabil.com.br,EDSON ANTONIO GONCALVES|JOAO VICTOR KATSAKIS CARDOSO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1490,-
-,DA ROCA EMPORIO E RESTAURANTE EIRELI,23047268000184,23047268000184,matriz,Restaurantes e similares,Alimentação,1440000,3,80000,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,6,2015-08-12,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,COSTA CARVALHO,05429000,-,darocaemporio.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Não Optante,1440000,5611-2/01,3,-,+55 (11) 2293-7774,-,eny@kaed.com.br,FRANKLIN JUNQUEIRA DE AZEVEDO TIBIRICA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,182,-
-,BITAL RESTAURANTES LTDA.,18136195000167,18136195000167,matriz,Restaurantes e similares,Alimentação,1871231,24,1000000,Demais,206-2,Sociedade Empresária Limitada,0,8,2013-05-17,Alta,Em declínio,BRASIL,São Paulo,SAO PAULO,PINHEIROS,FRADIQUE COUTINHO,05416001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1871231,5611-2/01,24,+55 (11) 3576-7200,+55 (11) 5083-1002,-,klg@klg.com.br,DANIEL SIMONSEN ALLEGRO|IVAN RALSTON BIELAWSKI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,1246,-
-,JSF RESTAURANTE LTDA,20893511000197,20893511000197,matriz,Restaurantes e similares,Alimentação,2880000,19,500000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,7,2014-08-22,Alta,-,BRASIL,São Paulo,SAO PAULO,SANTO AMARO,JOERG BRUDER,04710200,-,millorestaurante.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,19,+55 (11) 4126-1656,+55 (11) 5521-0709,-,"legalizacao@contabilregente.com.br,afonsocontabil@uol.com.br",ROBSON SANTICIOLI CARNAUBA|JORGE DEIDAMI,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,149,-
-,VERANDA RESTAURANTES LTDA,22434288000226,22434288000145,filial,Restaurantes e similares,Alimentação,2880000,4,250000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,1,5,2016-07-13,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,INACIO PEREIRA DA ROCHA,05432011,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,5760000,5611-2/01,8,-,+55 (11) 2020-0077,-,juridico@revisorapaulista.com.br,EUSILIA SILVANA LANZILLOTTI THULLER DO PRADO|SUELI APARECIDA PASSOS FORMENTIN|LUIZ GUSTAVO CABRAL,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,511,-
SAN DO IT,SGV RESTAURANTE EIRELI,29858977000126,29858977000126,matriz,Restaurantes e similares,Alimentação,1440000,8,95400,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,4,2018-03-06,Média,-,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,DOUTOR RENATO PAES DE BARROS,04530000,-,sandoit.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,8,+55 (11) 5521-4827,+55 (11) 5521-4454,-,deltha@delthacont.com,SANDRO GRAVINA MOLINARO VERGUEIRO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,138,-
ESFIHAS DOZZA,PSEB RESTAURANTE LTDA,34134084000178,34134084000178,matriz,Restaurantes e similares,Alimentação,2880000,17,200000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2019-07-05,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,DEPUTADO LACERDA FRANCO,05418001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,2880000,5611-2/01,17,-,+55 (11) 9749-8305,-,gislaine.pacanaro@gmail.com,RAFAEL OXOOLANIA FERREIRA|FERNANDA OXOOLANIA FERREIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,RUA,604,-
AMARELINHO,RESTAURANTE FAVORITO LTDA,11764234000121,11764234000121,matriz,Restaurantes e similares,Alimentação,1440000,4,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,12,2010-04-01,Média,-,BRASIL,São Paulo,SAO PAULO,TATUAPE,CELSO GARCIA,03063000,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,4,-,+55 (11) 2042-7997,-,favoritoii@gmail.com.br,CINTIA RODRIGUES SANTOS LOPES|MARCIANO LOPES BATISTA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",restaurante,Não,AVENIDA,5449,-
MATILDA LANCHES,MATILDA PAULISTA RESTAURANTE LTDA,30047002000288,30047002000105,filial,Restaurantes e similares,Alimentação,2880000,12,238000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,2,3,2019-01-09,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,MATEUS GROU,05415050,-,matildalanches.com.br,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Não Optante,8640000,5611-2/01,27,-,+55 (11) 8111-5515,-,gzmeirelles@gmail.com,FABRICIO KOBASHI DE FARIA|ANA PAULA OCCHIALINI GUIMARAES BORRAGINE|EDUARDO CAPOBIANCO MAY ZAIDAN|ANDREA OCCHIALINI CAPOBIANCO MAY ZAIDAN|MARIA CECILIA RIBEIRO CAPOBIANCO|GUILHERME ZAIDAN MEIRELLES|RENATA CAMARGO VANZETTO|FERNANDO POCI FERRI|ADO MANETTI NETO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",lanch|restaurante,Não,RUA,31,-
HORACIO BAR E RESTAURANTE,HLAFER COMERCIO DE ALIMENTOS LTDA.,39958494000157,39958494000157,matriz,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",Alimentação,4800000,0,600000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,1,2020-11-30,Média,-,BRASIL,São Paulo,SAO PAULO,ITAIM BIBI,HORACIO LAFER,04538082,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,-,-,4800000,5611-2/05,0,-,+55 (11) 2227-5353,-,legal@mwa.com.br,MARCELO IZAR NEVES FILHO|PAULO FLEURY DE SOUZA LIMA|PEDRO FERNANDES FLEURY DE SOUZA LIMA|FILIPPO MARINO FERRARO|RICARDO IZAR JUNIOR|ENEDISON DANTAS DE LIMA|RICARDO PARENTE|CESAR AUGUSTO YAMAGUISHI TSUKUDA|ANNA ESTHER CUNIO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,AVENIDA,533,ANEXO 537
-,EXCELLENCE BAR E RESTAURANTE EIRELI,03924128000130,03924128000130,matriz,Restaurantes e similares,Alimentação,1440000,16,93700,Empresa de Pequeno Porte,230-5,Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),0,21,2000-06-21,Alta,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,CAPOTE VALENTE,05409001,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(2) 4 - 50,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,16,"+55 (11) 5521-4827,+55 (11) 3064-1155,+55 (11) 5521-4454",-,-,deltha@delthacont.com,LEILA BANCALERO TEIXEIRA,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,500,TERREO
-,TORNEIRA BAR E RESTAURANTE LTDA,36528197000183,36528197000183,matriz,Restaurantes e similares,Alimentação,1440000,0,100000,Empresa de Pequeno Porte,206-2,Sociedade Empresária Limitada,0,2,2020-03-03,Média,-,BRASIL,São Paulo,SAO PAULO,PINHEIROS,INACIO PEREIRA DA ROCHA,05432010,-,-,sim,sim,SP,(4) R$1M - R$4.8M,(1) 1 - 3,Pequena,-,ATIVA,Não,Optante pelo Simples,1440000,5611-2/01,0,-,+55 (11) 3222-7881,-,cunhacontabil@uol.com.br,CHRISTIAN MONTEZUMA MIRA DE ASSUMPCAO|DANIELLE LIRA EDMUNDO,Restaurantes e outros serviços de alimentação e bebidas,56.1,Sudeste,"(8) +1,2M",bar|restaurante,Não,RUA,121,-
