CEP,Logradouro,Bairro,Cidade,UF
69301290,RUA ANTÔNIO BITENCOURT,CENTRO,BOA VISTA,RR
69308020,RUA ANTÔNIO CABRAL,TREZE DE SETEMBRO,BOA VISTA,RR
69312162,RUA ANTÔNIO MACIEL,CAIMBÉ,BOA VISTA,RR
69305430,RUA ANTÔNIO RANGEL,TRINTA E UM DE MARÇO,BOA VISTA,RR
69303190,RUA ANTÔNIO RAPOSO TAVARES,CALUNGÁ,BOA VISTA,RR
69314196,RUA ANTARES,JARDIM PRIMAVERA,BOA VISTA,RR
69308030,RUA APIAÚ,TREZE DE SETEMBRO,BOA VISTA,RR
69307722,RUA DO ARAÇAZEIRO,CAÇARI,BOA VISTA,RR
69304530,TRAVESSA COTINGO,MECEJANA,BOA VISTA,RR
69303452,RUA ARARAQUARA,SÃO VICENTE,BOA VISTA,RR
69311009,RUA ARGENTINA,CAUAMÉ,BOA VISTA,RR
69309160,RUA ARMANDO NOGUEIRA - ATÉ 849/850,BURITIS,BOA VISTA,RR
69312252,RUA ARMANDO NOGUEIRA - DE 1825/1826 A 2587/2588,ASA BRANCA,BOA VISTA,RR
69306390,RUA ARTUR VIGÍLIO,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69314106,RUA ARUANÃ,SANTA TEREZA,BOA VISTA,RR
69312048,RUA ATLAS CATANHEDE,JARDIM FLORESTA,BOA VISTA,RR
69312062,RUA ANTÔNIO MACIEL,JARDIM FLORESTA,BOA VISTA,RR
69311011,RUA AUSTRÁLIA,CAUAMÉ,BOA VISTA,RR
69305360,TRAVESSA ADVOGADO HESMONE SARAIVA GRANJEIRO,TRINTA E UM DE MARÇO,BOA VISTA,RR
69309390,RUA DAS BACABAS,PRICUMÃ,BOA VISTA,RR
69305620,RUA BAHIA,ESTADOS,BOA VISTA,RR
69301130,RUA BARÃO DO RIO BRANCO,CENTRO,BOA VISTA,RR
69301310,RUA BARRETO LEITE,CENTRO,BOA VISTA,RR
69303210,RUA BARTOLOMEU BUENO SILVA,CALUNGÁ,BOA VISTA,RR
69304472,RUA BEIJA-FLOR,MECEJANA,BOA VISTA,RR
69308040,RUA BEM QUERER,TREZE DE SETEMBRO,BOA VISTA,RR
69304475,RUA BEM-TE-VI,MECEJANA,BOA VISTA,RR
69306380,RUA DOS BENEDITINOS,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69303150,AVENIDA BENTO COELHO,CALUNGÁ,BOA VISTA,RR
69313032,RUA BERING,JÓQUEI CLUBE,BOA VISTA,RR
69314384,RUA BETEL,NOVA CANAÃ,BOA VISTA,RR
69314386,RUA NIVALDO DA CONCEIÇÃO GUTIERREZ,NOVA CANAÃ,BOA VISTA,RR
69311021,RUA BOLÍVIA,CAUAMÉ,BOA VISTA,RR
69304460,RUA BRÁS DE ÁGUIAR,MECEJANA,BOA VISTA,RR
69308050,AVENIDA BRASIL,TREZE DE SETEMBRO,BOA VISTA,RR
69305640,RUA BRASÍLIA,ESTADOS,BOA VISTA,RR
69305284,AVENIDA BRIGADEIRO EDUARDO GOMES - DE 513 A 1621 - LADO ÍMPA,TRINTA E UM DE MARÇO,BOA VISTA,RR
69308060,RUA BRIGADEIRO OLIVEIRA,TREZE DE SETEMBRO,BOA VISTA,RR
69309400,RUA DAS BROMÉLIAS,PRICUMÃ,BOA VISTA,RR
69313002,RUA BRUCUTU,JÓQUEI CLUBE,BOA VISTA,RR
69308070,RUA DOS BURITIS,TREZE DE SETEMBRO,BOA VISTA,RR
69307490,RUA DO BURITIZEIRO,CAÇARI,BOA VISTA,RR
69312329,TRAVESSA JOSÉ FRANCISCO,ASA BRANCA,BOA VISTA,RR
69313428,RUA MARIANO VIEIRA,CAMBARÁ,BOA VISTA,RR
69313430,RUA C-23,CAMBARÁ,BOA VISTA,RR
69314388,RUA JOAQUIM HONORATO DE SOUZA,NOVA CANAÃ,BOA VISTA,RR
69314392,RUA MURILO TEIXEIRA CIDADE,NOVA CANAÃ,BOA VISTA,RR
69314394,TRAVESSA S-3,NOVA CANAÃ,BOA VISTA,RR
69314396,RUA PAPA JOÃO PAULO II,NOVA CANAÃ,BOA VISTA,RR
69317336,RUA FRANCISCO SALES VIEIRA,EQUATORIAL,BOA VISTA,RR
69317338,RUA LUIZ REIS CRISTO,EQUATORIAL,BOA VISTA,RR
69317340,RUA MARIA MARTINS VIEIRA,EQUATORIAL,BOA VISTA,RR
69317302,RUA ANTÔNIO BATISTA DE MIRANDA,EQUATORIAL,BOA VISTA,RR
69317304,RUA TELMA CAVALCANTE,EQUATORIAL,BOA VISTA,RR
69317312,RUA DOUTOR LUIZ BRITO JÚNIOR,EQUATORIAL,BOA VISTA,RR
69317342,RUA NOSSA SENHORA APARECIDA,EQUATORIAL,BOA VISTA,RR
69312082,RUA FIRMO CARDOSO DA SILVA,JARDIM FLORESTA,BOA VISTA,RR
69312085,RUA 17,JARDIM FLORESTA,BOA VISTA,RR
69307510,RUA DO CAJUEIRO,CAÇARI,BOA VISTA,RR
69314402,RUA CALEBE,NOVA CANAÃ,BOA VISTA,RR
69309410,RUA DAS CAMÉLIAS,PRICUMÃ,BOA VISTA,RR
69313005,RUA CAMPELO,JÓQUEI CLUBE,BOA VISTA,RR
69311024,RUA T,CAUAMÉ,BOA VISTA,RR
69311027,RUA CANADÁ,CAUAMÉ,BOA VISTA,RR
69306580,ALAMEDA CANARINHO,CANARINHO,BOA VISTA,RR
69304610,TRAVESSA CAPITÃO FRANCISCO FERREIRA,MECEJANA,BOA VISTA,RR
69304450,RUA CAPITÃO FELIPE STURM,MECEJANA,BOA VISTA,RR
69304400,RUA CAPITÃO FRANCISCO FERREIRA,MECEJANA,BOA VISTA,RR
69305120,RUA CAPITÃO FRANCO DE CARVALHO,SÃO FRANCISCO,BOA VISTA,RR
69301410,AVENIDA CAPITÃO JÚLIO BEZERRA - ATÉ 717/718,CENTRO,BOA VISTA,RR
69305025,AVENIDA CAPITÃO JÚLIO BEZERRA - DE 719/720 A 1223/1224,SÃO FRANCISCO,BOA VISTA,RR
69308090,AVENIDA CARACARAÍ,TREZE DE SETEMBRO,BOA VISTA,RR
69308100,RUA CARACARANÃ,TREZE DE SETEMBRO,BOA VISTA,RR
69303420,RUA CARIBE,SÃO VICENTE,BOA VISTA,RR
69304080,RUA CARLOS GOMES,MECEJANA,BOA VISTA,RR
69309007,RUA CARLOS NATRODT,LIBERDADE,BOA VISTA,RR
69314422,RUA CARMELO,NOVA CANAÃ,BOA VISTA,RR
69306505,RUA CASEMIRO DE ABREU,CANARINHO,BOA VISTA,RR
69313098,RUA CASSITERITA (CJ C SERVIDOR),JÓQUEI CLUBE,BOA VISTA,RR
69301270,RUA CASTELO BRANCO,CENTRO,BOA VISTA,RR
69301080,RUA CECÍLIA BRASIL,CENTRO,BOA VISTA,RR
69301060,RUA CEREJO CRUZ,CENTRO,BOA VISTA,RR
69308080,RUA CHAGAS PEIXOTO,TREZE DE SETEMBRO,BOA VISTA,RR
69311001,AVENIDA CHILE,CAUAMÉ,BOA VISTA,RR
69308120,RUA CÍCERO VIEIRA,TREZE DE SETEMBRO,BOA VISTA,RR
69317328,RUA CIDADE CASCAVEL,EQUATORIAL,BOA VISTA,RR
69313335,RUA DOUTOR RUBEM LIMA FILHO,CAMBARÁ,BOA VISTA,RR
69312052,RUA ALZIMIRO GOMES DA SILVA,JARDIM FLORESTA,BOA VISTA,RR
69301455,RUA NOSSA SENHORA DO CARMO,CENTRO,BOA VISTA,RR
69313008,RUA COLLIN,JÓQUEI CLUBE,BOA VISTA,RR
69311031,RUA COLÔMBIA,CAUAMÉ,BOA VISTA,RR
69308130,RUA COMANDANTE ESSEN PINHEIRO,TREZE DE SETEMBRO,BOA VISTA,RR
69313068,RUA CORCEL NEGRO,JÓQUEI CLUBE,BOA VISTA,RR
69306710,RUA ACÁCIO DO VALE,SÃO PEDRO,BOA VISTA,RR
69308110,RUA CORONEL MONTEIRO BAENA,TREZE DE SETEMBRO,BOA VISTA,RR
69301120,RUA CORONEL MOTA,CENTRO,BOA VISTA,RR
69301150,RUA CORONEL PINTO,CENTRO,BOA VISTA,RR
69311034,RUA COSTA RICA,CAUAMÉ,BOA VISTA,RR
69304430,RUA CRISTÓVÃO COELHO,MECEJANA,BOA VISTA,RR
69311037,RUA CUBA,CAUAMÉ,BOA VISTA,RR
69307450,RUA DO CUPUAÇUZEIRO,CAÇARI,BOA VISTA,RR
69314126,RUA CURIMATÃ,SANTA TEREZA,BOA VISTA,RR
69317332,RUA CURITIBA,EQUATORIAL,BOA VISTA,RR
69309430,RUA DAS DÁLIAS,PRICUMÃ,BOA VISTA,RR
69309440,RUA DAS DAMAS DA NOITE,PRICUMÃ,BOA VISTA,RR
69309450,RUA DAS QUARESMEIRAS,PRICUMÃ,BOA VISTA,RR
69303015,RUA DAVID CRUZ,CALUNGÁ,BOA VISTA,RR
69309012,RUA DAVID RAMALHO,LIBERDADE,BOA VISTA,RR
69313382,RUA MELO JÚNIOR,CAMBARÁ,BOA VISTA,RR
69313375,RUA OLIMPIO ALVES DA SILVA,CAMBARÁ,BOA VISTA,RR
69313092,RUA DIAMANTE (CJ C SERVIDOR),JÓQUEI CLUBE,BOA VISTA,RR
69313565,AVENIDA SOLDADO-POLÍCIA MILITAR JOÃO ALVES BRASIL,CARANÃ,BOA VISTA,RR
69311041,RUA U,CAUAMÉ,BOA VISTA,RR
69306460,RUA DOM AQUINO,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69305070,RUA DOM JOSÉ NEPOTE,SÃO FRANCISCO,BOA VISTA,RR
69301190,RUA DOM PEDRO I - ATÉ 221/222,CENTRO,BOA VISTA,RR
69304010,RUA DOM PEDRO I - DE 223/224 AO FIM,MECEJANA,BOA VISTA,RR
69306170,RUA DOMINGOS ABDALA,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69305220,RUA DOMINGOS BRAGA,SÃO FRANCISCO,BOA VISTA,RR
69312012,RUA DOMINGO MACIEL COSTA,JARDIM FLORESTA,BOA VISTA,RR
69306220,RUA DONA CLÔ,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69314134,RUA DOURADO,SANTA TEREZA,BOA VISTA,RR
69305090,TRAVESSA DOUTOR ARNALDO BRANDÃO,SÃO FRANCISCO,BOA VISTA,RR
69313570,AVENIDA SOLDADO-POLÍCIA MILITAR HARISON RODRIGUES DE LIRA,CARANÃ,BOA VISTA,RR
69309014,RUA EDSON CASTRO,LIBERDADE,BOA VISTA,RR
69305140,RUA EDUARDO RIBEIRO,SÃO FRANCISCO,BOA VISTA,RR
69311044,RUA EGITO,CAUAMÉ,BOA VISTA,RR
69308000,AVENIDA ELDORADO,TREZE DE SETEMBRO,BOA VISTA,RR
69306660,RUA ELIAS MADEIRA,SÃO PEDRO,BOA VISTA,RR
69304280,RUA EPITÁCIO PESSOA,MECEJANA,BOA VISTA,RR
69311047,RUA EQUADOR,CAUAMÉ,BOA VISTA,RR
69311051,RUA ESPANHA,CAUAMÉ,BOA VISTA,RR
69312065,RUA ESTÁCIO MELO,JARDIM FLORESTA,BOA VISTA,RR
69314404,RUA EUFRATE,NOVA CANAÃ,BOA VISTA,RR
69305380,RUA EURICO LIMA,TRINTA E UM DE MARÇO,BOA VISTA,RR
69301390,RUA JOSÉ AMADEU RIBEIRO CAMPOS,CENTRO,BOA VISTA,RR
69313572,RUA SOLDADO-POLÍCIA MILITAR JACINTO JOSÉ DE SANTANA DA SILVA,CARANÃ,BOA VISTA,RR
69305370,RUA FÁBIO MAGALHÃES,TRINTA E UM DE MARÇO,BOA VISTA,RR
69309175,RUA FELIPE XAUD - ATÉ 827/828,BURITIS,BOA VISTA,RR
69312255,RUA FELIPE XAUD - DE 1816/1817 A 2568/2569,ASA BRANCA,BOA VISTA,RR
69303220,RUA FERNÃO DIAS PAES LEME,CALUNGÁ,BOA VISTA,RR
69309460,RUA AZALÉIAS,PRICUMÃ,BOA VISTA,RR
69314184,RUA FLAMBOIAN,JARDIM PRIMAVERA,BOA VISTA,RR
69309470,RUA DAS CAMPAINHAS,PRICUMÃ,BOA VISTA,RR
69305200,AVENIDA FORTE SÃO JOAQUIM,SÃO FRANCISCO,BOA VISTA,RR
69317330,RUA FOZ DO IGUAÇU,EQUATORIAL,BOA VISTA,RR
69311054,RUA FRANÇA,CAUAMÉ,BOA VISTA,RR
69311057,AVENIDA FRANCISCO VIANA,CAUAMÉ,BOA VISTA,RR
69301220,RUA FREI JOSÉ DOS INOCENTES,CENTRO,BOA VISTA,RR
69313012,RUA GALILÉIA,JÓQUEI CLUBE,BOA VISTA,RR
69305160,RUA GAÚCHO DIAS,SÃO FRANCISCO,BOA VISTA,RR
69313025,RUA GÁVEA,JÓQUEI CLUBE,BOA VISTA,RR
69313028,RUA GAVIÃO,JÓQUEI CLUBE,BOA VISTA,RR
69304360,AVENIDA GENERAL ATAÍDE TEIVE - ATÉ 1575/1576,MECEJANA,BOA VISTA,RR
69309000,AVENIDA GENERAL ATAÍDE TEIVE - DE 1577/1578 A 2779/2780,LIBERDADE,BOA VISTA,RR
69312242,AVENIDA GENERAL ATAÍDE TEIVE - DE 4627 A 5393 - LADO ÍMPAR,ASA BRANCA,BOA VISTA,RR
69314382,AVENIDA GENERAL ATAÍDE TEIVE - DE 6235 A 7289 - LADO ÍMPAR,NOVA CANAÃ,BOA VISTA,RR
69301440,RUA GENERAL PENHA BRASIL - ATÉ 601/602,CENTRO,BOA VISTA,RR
69305130,RUA GENERAL PENHA BRASIL - DE 603/604 AO FIM,SÃO FRANCISCO,BOA VISTA,RR
69308150,AVENIDA GENERAL SAMPAIO,TREZE DE SETEMBRO,BOA VISTA,RR
69307440,RUA DO GENIPAPEIRO,CAÇARI,BOA VISTA,RR
69312328,RUA GERVÁSIO BARBOSA DO MONTE,ASA BRANCA,BOA VISTA,RR
69314406,RUA GIDEÃO,NOVA CANAÃ,BOA VISTA,RR
69309490,ALAMEDA DOS GIRASSÓIS,PRICUMÃ,BOA VISTA,RR
69301250,AVENIDA GLAYCON DE PAIVA - ATÉ 715/716,CENTRO,BOA VISTA,RR
69303340,AVENIDA GLAYCON DE PAIVA - DE 717 A 2211 - LADO ÍMPAR,SÃO VICENTE,BOA VISTA,RR
69305550,RUA GOIÁS,ESTADOS,BOA VISTA,RR
69306502,RUA GONÇALVES DIAS,CANARINHO,BOA VISTA,RR
69306570,RUA GONÇALVES LEDO,CANARINHO,BOA VISTA,RR
69307330,RUA DA GRAVIOLEIRA,PARAVIANA,BOA VISTA,RR
69313072,RUA GRILO,JÓQUEI CLUBE,BOA VISTA,RR
69313015,RUA GUANABARA,JÓQUEI CLUBE,BOA VISTA,RR
69306725,TRAVESSA GUANABARA,SÃO PEDRO,BOA VISTA,RR
69311064,RUA X,CAUAMÉ,BOA VISTA,RR
69311071,RUA GUATEMALA,CAUAMÉ,BOA VISTA,RR
69308161,RUA BEIRA RIO,TREZE DE SETEMBRO,BOA VISTA,RR
69309075,RUA GUILHERME BRITO,LIBERDADE,BOA VISTA,RR
69308170,RUA GUSTAVO MESQUITA,TREZE DE SETEMBRO,BOA VISTA,RR
69305310,RUA HABIB FRAXE,TRINTA E UM DE MARÇO,BOA VISTA,RR
69304320,RUA HAMILTON RICE,MECEJANA,BOA VISTA,RR
69309079,RUA HELENA BEZERRA DE MENEZES,LIBERDADE,BOA VISTA,RR
69312038,RUA HÉLIO MAGALHÃES,JARDIM FLORESTA,BOA VISTA,RR
69313422,RUA HENRIQUE DE OLIVEIRA GOMES,CAMBARÁ,BOA VISTA,RR
69312190,RUA HERCÍLIO CIDADE,CAIMBÉ,BOA VISTA,RR
69311067,RUA HOLANDA,CAUAMÉ,BOA VISTA,RR
69305190,RUA HOMERO CRUZ,SÃO FRANCISCO,BOA VISTA,RR
69309500,RUA DAS HORTÊNCIAS,PRICUMÃ,BOA VISTA,RR
69312018,RUA IDELSON CORTES,JARDIM FLORESTA,BOA VISTA,RR
69309510,ALAMEDA DAS HORTÊNCIAS,PRICUMÃ,BOA VISTA,RR
69301340,RUA INÁCIO MAGALHÃES,CENTRO,BOA VISTA,RR
69307430,RUA DA INGAZEIRA,CAÇARI,BOA VISTA,RR
69311077,RUA INGLATERRA,CAUAMÉ,BOA VISTA,RR
69304020,RUA INOCÊNCIO GARCIA,MECEJANA,BOA VISTA,RR
69304210,RUA IRINEU LUCENA,MECEJANA,BOA VISTA,RR
69313022,RUA ITAJARA,JÓQUEI CLUBE,BOA VISTA,RR
69311084,RUA ITÁLIA,CAUAMÉ,BOA VISTA,RR
69311087,RUA IUGUSLÁVIA,CAUAMÉ,BOA VISTA,RR
69314182,RUA JAÇANÃ,JARDIM PRIMAVERA,BOA VISTA,RR
69311091,AVENIDA JAEL BARRADAS,CAUAMÉ,BOA VISTA,RR
69301350,AVENIDA JAIME BRASIL,CENTRO,BOA VISTA,RR
69312268,RUA JAIR DA SILVA MOTA,ASA BRANCA,BOA VISTA,RR
69307420,RUA DO JAMBEIRO,CAÇARI,BOA VISTA,RR
69309004,RUA JANDYRA LAGO,LIBERDADE,BOA VISTA,RR
69304457,RUA JAPIM,MECEJANA,BOA VISTA,RR
69307410,RUA DA JAQUEIRA,CAÇARI,BOA VISTA,RR
69314062,RUA JARAQUI,SANTA TEREZA,BOA VISTA,RR
69306400,RUA JARICUNA,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69309520,RUA LADY LAURA,PRICUMÃ,BOA VISTA,RR
69307460,RUA DESEMBARGADOR FRANCISCO MURILO PINTO,CAÇARI,BOA VISTA,RR
69306200,VILA JEC,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69314408,RUA JERICÓ,NOVA CANAÃ,BOA VISTA,RR
69309085,RUA JESUS CRUZ,LIBERDADE,BOA VISTA,RR
69312042,AVENIDA JOÃO ALENCAR,JARDIM FLORESTA,BOA VISTA,RR
69304200,RUA JOÃO ANTONY,MECEJANA,BOA VISTA,RR
69313500,RUA JOÃO EVANGELISTA PEREIRA DE MELO,TANCREDO NEVES,BOA VISTA,RR
69312028,RUA JOÃO MAGALHÃES,JARDIM FLORESTA,BOA VISTA,RR
69305180,RUA JOÃO PAULO I,SÃO FRANCISCO,BOA VISTA,RR
69306450,RUA JOÃO PEREIRA CALDAS,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69301370,AVENIDA JOÃO PEREIRA DE MELO,CENTRO,BOA VISTA,RR
69306160,RUA JOÃO XXIII,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69308180,RUA JOAQUIM FERREIRA LIMA,TREZE DE SETEMBRO,BOA VISTA,RR
69304121,VIA DE ACESSO TIRIRICA,MECEJANA,BOA VISTA,RR
69304390,RUA JOAQUIM NABUCO,MECEJANA,BOA VISTA,RR
69306260,RUA JOAQUIM PINTO S. MAIOR,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69309037,TRAVESSA JOSÉ ALEIXO,LIBERDADE,BOA VISTA,RR
69309030,RUA JOSÉ ALEIXO - ATÉ 479/480,LIBERDADE,BOA VISTA,RR
69312272,RUA JOSÉ ALEIXO - DE 2291/2292 A 3059/3060,ASA BRANCA,BOA VISTA,RR
69301300,RUA JOSÉ COELHO,CENTRO,BOA VISTA,RR
69301210,RUA JOSÉ DE ANCHIETA,CENTRO,BOA VISTA,RR
69303160,RUA JOSÉ DE SOUZA,CALUNGÁ,BOA VISTA,RR
69309240,RUA JOSÉ FRANCISCO,BURITIS,BOA VISTA,RR
69301360,RUA JOSÉ MAGALHÃES,CENTRO,BOA VISTA,RR
69312022,RUA EURIDES VASCONCELOS RODRIGUES,JARDIM FLORESTA,BOA VISTA,RR
69304070,RUA JUAPERI,MECEJANA,BOA VISTA,RR
69314128,RUA JUNDIÁ,SANTA TEREZA,BOA VISTA,RR
69309530,RUA DAS TULIPAS,PRICUMÃ,BOA VISTA,RR
69312278,RUA JUVÊNCIO JARICUNA DE ALBUQUERQUE,ASA BRANCA,BOA VISTA,RR
69313035,RUA KORAK,JÓQUEI CLUBE,BOA VISTA,RR
69307300,RUA MASSARANDUBA,PARAVIANA,BOA VISTA,RR
69307290,RUA ROCILDA MOURA,PARAVIANA,BOA VISTA,RR
69307280,RUA ZACARIA MENDES RIBEIRO,PARAVIANA,BOA VISTA,RR
69307270,RUA SUCUPIRA,PARAVIANA,BOA VISTA,RR
69307260,RUA MOISÉS DE SOUZA CRUZ,PARAVIANA,BOA VISTA,RR
69307250,RUA ANÍSIO DE CARVALHO,PARAVIANA,BOA VISTA,RR
69307240,RUA LUIZA MALAQUIAS,PARAVIANA,BOA VISTA,RR
69307230,RUA CLAUDIONOR FREIRE,PARAVIANA,BOA VISTA,RR
69307210,RUA MINISTRO SÉRGIO MOTA,PARAVIANA,BOA VISTA,RR
69307200,RUA CEREJEIRA,PARAVIANA,BOA VISTA,RR
69307190,RUA TOTINHO MOTA,PARAVIANA,BOA VISTA,RR
69307180,RUA DIONÍSIO BRITO DE ARAÚJO,PARAVIANA,BOA VISTA,RR
69307170,RUA ANGELIN,PARAVIANA,BOA VISTA,RR
69307160,RUA PAU-RAINHA,PARAVIANA,BOA VISTA,RR
69307150,RUA FREIJÓ,PARAVIANA,BOA VISTA,RR
69307140,RUA MIRIXI,PARAVIANA,BOA VISTA,RR
69307120,RUA GUARIGUARA,PARAVIANA,BOA VISTA,RR
69307110,RUA PEROBA,PARAVIANA,BOA VISTA,RR
69307100,RUA ANGICO,PARAVIANA,BOA VISTA,RR
69307090,RUA AROEIRA,PARAVIANA,BOA VISTA,RR
69307080,RUA PINHEIRO,PARAVIANA,BOA VISTA,RR
69307070,RUA ARAUCÁRIA,PARAVIANA,BOA VISTA,RR
69307050,RUA PAU-BRASIL,PARAVIANA,BOA VISTA,RR
69304290,RUA LAFAIETE PINHEIRO,MECEJANA,BOA VISTA,RR
69307560,RUA DA LARANJEIRA,CAÇARI,BOA VISTA,RR
69307580,RUA DA LIMEIRA,CAÇARI,BOA VISTA,RR
69313038,RUA LINHA FINA,JÓQUEI CLUBE,BOA VISTA,RR
69314204,RUA LÍRIO DO CAMPO,JARDIM PRIMAVERA,BOA VISTA,RR
69306250,RUA LÍRIO DO VALE,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69305050,RUA LOBO D ALMADA,SÃO FRANCISCO,BOA VISTA,RR
69304490,RUA LOURENÇO BELFORTE,MECEJANA,BOA VISTA,RR
69304150,RUA LUIZ LARANJEIRA,MECEJANA,BOA VISTA,RR
69304031,RUA MECEJANA,MECEJANA,BOA VISTA,RR
69308240,RUA MACUNAÍMA,TREZE DE SETEMBRO,BOA VISTA,RR
69306230,RUA MADRE RADGUND,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69308220,RUA MADRE ROSA,TREZE DE SETEMBRO,BOA VISTA,RR
69308230,RUA MADRE SILVESTRE,TREZE DE SETEMBRO,BOA VISTA,RR
69306420,RUA MAIOGONG,NOSSA SENHORA APARECIDA,BOA VISTA,RR
69305290,RUA MAJOR CARLOS MARDEL,TRINTA E UM DE MARÇO,BOA VISTA,RR
69304310,RUA MAJOR QUADROS,MECEJANA,BOA VISTA,RR
69314085,RUA MANDI,SANTA TEREZA,BOA VISTA,RR
69307570,RUA DA MANGUEIRA,CAÇARI,BOA VISTA,RR
69304410,RUA MANOEL AIRES,MECEJANA,BOA VISTA,RR
69305330,RUA MANOEL BARBOSA DE ARAÚJO,TRINTA E UM DE MARÇO,BOA VISTA,RR
69304300,RUA MANOEL COSTA GOMES,MECEJANA,BOA VISTA,RR
69312292,RUA MANOEL DA SILVA MOTA,ASA BRANCA,BOA VISTA,RR
69309170,RUA MANOEL FELIPE - ATÉ 849/850,BURITIS,BOA VISTA,RR
69312288,RUA MANOEL FELIPE - DE 1817/1818 A 2579/2580,ASA BRANCA,BOA VISTA,RR
69306640,RUA JOSÉ RAIMUNDO SILVA,SÃO PEDRO,BOA VISTA,RR
69312295,RUA MANOEL VICENTE DE SOUZA,ASA BRANCA,BOA VISTA,RR
69308250,RUA MARACÁ,TREZE DE SETEMBRO,BOA VISTA,RR
69305630,RUA MARANHÃO,ESTADOS,BOA VISTA,RR
69305093,RUA CHICO LIRA,SÃO FRANCISCO,BOA VISTA,RR
69309550,RUA DAS MARGARIDAS,PRICUMÃ,BOA VISTA,RR
69303250,RUA MARIA DE LURDES COIMBRA,CALUNGÁ,BOA VISTA,RR
69313042,RUA MARIATE,JÓQUEI CLUBE,BOA VISTA,RR
69309095,RUA MÁRIO DO VIOLÃO,LIBERDADE,BOA VISTA,RR
69301200,AVENIDA MÁRIO HOMEM DE MELO - ATÉ 727/728,CENTRO,BOA VISTA,RR
69304350,AVENIDA MÁRIO HOMEM DE MELO - DE 729/730 A 2387/2388,MECEJANA,BOA VISTA,RR
69309010,AVENIDA MÁRIO HOMEM DE MELO - DE 2389/2390 A 3515/3516,LIBERDADE,BOA VISTA,RR
