CEP,Logradouro,Bairro,Cidade,UF
69900679,RUA COLÔMBIA,BOSQUE,RIO BRANCO,AC
69900863,TRAVESSA BENY MANUELA,AVIÁRIO,RIO BRANCO,AC
69900649,RUA CORONEL BRANDÃO,BOSQUE,RIO BRANCO,AC
69919610,RUA CRAVOS,JARDIM PRIMAVERA,RIO BRANCO,AC
69900013,TRAVESSA CRUZEIRO DO SUL,BASE,RIO BRANCO,AC
69901534,RUA D,SÃO FRANCISCO,RIO BRANCO,AC
69912461,RUA D,FLORESTA SUL,RIO BRANCO,AC
69918352,RUA DA PAZ,NOVA ESTAÇÃO,RIO BRANCO,AC
69900643,RUA DOM BOSCO 1,BOSQUE,RIO BRANCO,AC
69902768,RUA 12 DE OUTUBRO,PLACAS,RIO BRANCO,AC
69918162,RUA DUQUE DE CAXIAS,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69912467,RUA E,FLORESTA SUL,RIO BRANCO,AC
69905674,TRAVESSA EDSON MENDES,SEIS DE AGOSTO,RIO BRANCO,AC
69905016,TRAVESSA EGITO,CAPOEIRA,RIO BRANCO,AC
69900406,RUA EPAMINONDAS MARTINS,BOSQUE,RIO BRANCO,AC
69918300,RUA EPITÁCIO PESSOA,ISAURA PARENTE,RIO BRANCO,AC
69915482,ALAMEDA ÁUSTRIA,JARDIM EUROPA,RIO BRANCO,AC
69900499,TRAVESSA ESPÍRITO SANTO,BOSQUE,RIO BRANCO,AC
69900794,RUA ESTÁCIO DE SÁ,JOSÉ AUGUSTO,RIO BRANCO,AC
69900010,RUA ESTADO DO ACRE,BASE,RIO BRANCO,AC
69912458,RUA F,FLORESTA SUL,RIO BRANCO,AC
69900559,RUA FARROUPILHA,BOSQUE,RIO BRANCO,AC
69918186,RUA FAUSTO ROBALO,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69900223,RUA FÉ DE DEUS,IVETE VARGAS,RIO BRANCO,AC
69900007,TRAVESSA FEIJÓ,BASE,RIO BRANCO,AC
69905008,TRAVESSA FELISBELA DO NASCIMENTO,CAPOEIRA,RIO BRANCO,AC
69918282,RUA FERNANDO LIRA,ISAURA PARENTE,RIO BRANCO,AC
69917556,ALAMEDA FLAMBOYANT,CHÁCARA IPÊ,RIO BRANCO,AC
69918848,RUA FLUMINENSE,CONQUISTA,RIO BRANCO,AC
69915437,ALAMEDA FRANÇA,JARDIM EUROPA,RIO BRANCO,AC
69900691,TRAVESSA FRANCISCO CONDE,BOSQUE,RIO BRANCO,AC
69901328,RUA FRANCISCO FERREIRA,BAIXA DA COLINA,RIO BRANCO,AC
69900424,TRAVESSA FRANCISCO FURTADO,BOSQUE,RIO BRANCO,AC
69911466,RUA FRANCISCO XAVIER,JOÃO EDUARDO I,RIO BRANCO,AC
69900082,RUA DOUTOR FRANCO RIBEIRO,CENTRO,RIO BRANCO,AC
69900709,RUA DO FUTURO,BOSQUE,RIO BRANCO,AC
69912455,RUA G,FLORESTA SUL,RIO BRANCO,AC
69917540,ALAMEDA GARÇAS,CHÁCARA IPÊ,RIO BRANCO,AC
69915494,ALAMEDA GRÉCIA,JARDIM EUROPA,RIO BRANCO,AC
69900628,RUA GOUDWASSER SANTOS,BOSQUE,RIO BRANCO,AC
69901082,RUA GRAVIOLA,MORADA DO SOL,RIO BRANCO,AC
69911460,TRAVESSA GUANABARA,JOÃO EDUARDO I,RIO BRANCO,AC
69900845,TRAVESSA GUARANI,AVIÁRIO,RIO BRANCO,AC
69900724,RUA GUIOMARD SANTOS,BOSQUE,RIO BRANCO,AC
69900571,TRAVESSA HENRIQUE DIAS,BOSQUE,RIO BRANCO,AC
69905680,RUA HIDALDO DE LIMA,SEIS DE AGOSTO,RIO BRANCO,AC
69919606,RUA HORTÊNCIAS,JARDIM PRIMAVERA,RIO BRANCO,AC
69919640,RUA DOS IBISCOS,JARDIM PRIMAVERA,RIO BRANCO,AC
69918204,TRAVESSA ICÓ,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69901355,RUA INDEPENDÊNCIA,BAIXA DA COLINA,RIO BRANCO,AC
69912180,RUA ANTÔNIO SOUZA DE ARAÚJO,PLÁCIDO DE CASTRO,RIO BRANCO,AC
69900839,TRAVESSA IRINEU SERRA,AVIÁRIO,RIO BRANCO,AC
69915425,RUA ESCÓCIA,JARDIM EUROPA,RIO BRANCO,AC
69915467,ALAMEDA ITÁLIA,JARDIM EUROPA,RIO BRANCO,AC
69917530,ALAMEDA JACI,CHÁCARA IPÊ,RIO BRANCO,AC
69901070,RUA JAMBO,MORADA DO SOL,RIO BRANCO,AC
69917544,ALAMEDA JAPIM,CHÁCARA IPÊ,RIO BRANCO,AC
69917534,ALAMEDA JASMINS,CHÁCARA IPÊ,RIO BRANCO,AC
69900345,RUA JOÃO DONATO,IPASE,RIO BRANCO,AC
69900418,RUA BELA VISTA,BOSQUE,RIO BRANCO,AC
69900403,RUA JOSÉ DE MELO,BOSQUE,RIO BRANCO,AC
69900640,RUA CORONEL JOSÉ GALDINO,BOSQUE,RIO BRANCO,AC
69918832,RUA KAREN,CONQUISTA,RIO BRANCO,AC
69918212,RUA LATORRE,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69918040,TRAVESSA LEBLON,ABRAÃO ALAB,RIO BRANCO,AC
69915440,ALAMEDA LISBOA,JARDIM EUROPA,RIO BRANCO,AC
69906408,RUA LOURIVAL RIBEIRO,TAQUARÍ,RIO BRANCO,AC
69905420,RUA LUA NOVA,CIDADE NOVA,RIO BRANCO,AC
69915479,ALAMEDA MADRI,JARDIM EUROPA,RIO BRANCO,AC
69917524,ALAMEDA MAGNÓLIA,CHÁCARA IPÊ,RIO BRANCO,AC
69900776,RUA MAJOR SALINAS,JOSÉ AUGUSTO,RIO BRANCO,AC
69901109,RUA MAMÃO,MORADA DO SOL,RIO BRANCO,AC
69917548,ALAMEDA DAS MANACÁS,CHÁCARA IPÊ,RIO BRANCO,AC
69901118,RUA MANGA,MORADA DO SOL,RIO BRANCO,AC
69900436,RUA MANOEL CASSIANO,BOSQUE,RIO BRANCO,AC
69900517,RUA MANOEL CASTOR DE ARAÚJO,BOSQUE,RIO BRANCO,AC
69919632,RUA MARGARIDAS,JARDIM PRIMAVERA,RIO BRANCO,AC
69905004,TRAVESSA MARIA AMÉLIA,CAPOEIRA,RIO BRANCO,AC
69900637,TRAVESSA MARINHO MONTE,BOSQUE,RIO BRANCO,AC
69918348,RUA MARIVAN DE OLIVEIRA,NOVA ESTAÇÃO,RIO BRANCO,AC
69901094,RUA MELÃO,MORADA DO SOL,RIO BRANCO,AC
69900848,TRAVESSA MIRIM,AVIÁRIO,RIO BRANCO,AC
69901064,RUA MORANGO,MORADA DO SOL,RIO BRANCO,AC
69918082,RUA MOZART,JARDIM NAZLE,RIO BRANCO,AC
69915470,ALAMEDA NAPOLI,JARDIM EUROPA,RIO BRANCO,AC
69900430,BECO NEUTEL MAIA,BOSQUE,RIO BRANCO,AC
69915464,ALAMEDA FLORENÇA,JARDIM EUROPA,RIO BRANCO,AC
69905504,RUA NOSSA SENHORA DAS GRAÇAS,QUINZE,RIO BRANCO,AC
69906402,RUA NOSSA SENHORA DE FÁTIMA,TAQUARÍ,RIO BRANCO,AC
69919630,RUA ORQUÍDEAS,JARDIM PRIMAVERA,RIO BRANCO,AC
69918364,RUA OURO VERDE,NOVA ESTAÇÃO,RIO BRANCO,AC
69900544,RUA PADRE MANOEL DA NÓBREGA,BOSQUE,RIO BRANCO,AC
69907550,TRAVESSA PADRE THIAGO,RECANTO DOS BURITIS,RIO BRANCO,AC
69917528,ALAMEDA DAS PAINEIRAS,CHÁCARA IPÊ,RIO BRANCO,AC
69900496,RUA PARANÁ,BOSQUE,RIO BRANCO,AC
69918394,RUA PASSARELA,NOVA ESTAÇÃO,RIO BRANCO,AC
69918174,RUA PEDRO ÁLVARES CABRAL,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69901352,TRAVESSA PEDRO VAZ,BAIXA DA COLINA,RIO BRANCO,AC
69905611,AVENIDA DOUTOR PEREIRA PASSOS,SEIS DE AGOSTO,RIO BRANCO,AC
69900306,RUA PERNAMBUCO - ATÉ 484/485,DOM GIOCONDO,RIO BRANCO,AC
69900475,RUA PERNAMBUCO - DE 1233 AO FIM - LADO ÍMPAR,BOSQUE,RIO BRANCO,AC
69901067,RUA PÊSSEGO,MORADA DO SOL,RIO BRANCO,AC
69905623,RUA PIO NAZÁRIO,SEIS DE AGOSTO,RIO BRANCO,AC
69911111,TRAVESSA PISTA,AEROPORTO VELHO,RIO BRANCO,AC
69911063,RUA PLÁCIDO DE CASTRO,AEROPORTO VELHO,RIO BRANCO,AC
69918182,RUA PLÁCIDO DE CASTRO,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69900037,RUA PLÍNIO BRANDÃO,BASE,RIO BRANCO,AC
69905632,TRAVESSA PRAXEDES,SEIS DE AGOSTO,RIO BRANCO,AC
69902778,RUA 1º DE JANEIRO,PLACAS,RIO BRANCO,AC
69918176,RUA PRINCESA ISABEL,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69902752,RUA QUINZE DE NOVEMBRO,PLACAS,RIO BRANCO,AC
69900842,RUA RAUL BARCELAR,AVIÁRIO,RIO BRANCO,AC
69900809,RUA RIACHUELO,JOSÉ AUGUSTO,RIO BRANCO,AC
69905058,TRAVESSA RIO BRANCO,CERÂMICA,RIO BRANCO,AC
69918044,RUA RUBENS CARNEIRO,ABRAÃO ALAB,RIO BRANCO,AC
69911426,RUA RUI LINO,JOÃO EDUARDO I,RIO BRANCO,AC
69911424,TRAVESSA RUI LINO,JOÃO EDUARDO I,RIO BRANCO,AC
69918200,RUA SALDANHA MARINHO,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69905416,RUA SALGUEIRO,CIDADE NOVA,RIO BRANCO,AC
69918296,RUA SANTA HELENA,ISAURA PARENTE,RIO BRANCO,AC
69911444,RUA SANTA LUZIA,JOÃO EDUARDO I,RIO BRANCO,AC
69911438,RUA SANTA MARIA,JOÃO EDUARDO I,RIO BRANCO,AC
69905666,RUA SANTA TEREZINHA,SEIS DE AGOSTO,RIO BRANCO,AC
69900803,RUA SANTO AFONSO,JOSÉ AUGUSTO,RIO BRANCO,AC
69911440,RUA SANTO ANTÔNIO,JOÃO EDUARDO I,RIO BRANCO,AC
69900791,RUA SANTO ANTÔNIO,JOSÉ AUGUSTO,RIO BRANCO,AC
69905672,BECO SÃO DOMINGOS,SEIS DE AGOSTO,RIO BRANCO,AC
69911446,RUA SÃO FRANCISCO,JOÃO EDUARDO I,RIO BRANCO,AC
69900833,TRAVESSA SÃO GABRIEL,AVIÁRIO,RIO BRANCO,AC
69900562,RUA SÃO JANUÁRIO,BOSQUE,RIO BRANCO,AC
69911448,RUA SÃO JOSÉ,JOÃO EDUARDO I,RIO BRANCO,AC
69911454,RUA SÃO LUIZ,JOÃO EDUARDO I,RIO BRANCO,AC
69911452,RUA SÃO NICOLAU,JOÃO EDUARDO I,RIO BRANCO,AC
69900583,RUA SAUDADE,BOSQUE,RIO BRANCO,AC
69918214,RUA CORONEL SEBASTIÃO DANTAS,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69900016,RUA SENA MADUREIRA,BASE,RIO BRANCO,AC
69900511,RUA SEVERIANO,BOSQUE,RIO BRANCO,AC
69915473,ALAMEDA SEVILHA,JARDIM EUROPA,RIO BRANCO,AC
69915455,ALAMEDA SUÍÇA,JARDIM EUROPA,RIO BRANCO,AC
69918302,RUA ALMIRANTE TAMANDARÉ,ISAURA PARENTE,RIO BRANCO,AC
69900040,TRAVESSA TARAUACÁ,BASE,RIO BRANCO,AC
69905500,RUA TIRADENTES,QUINZE,RIO BRANCO,AC
69905494,TRAVESSA TIRADENTES,QUINZE,RIO BRANCO,AC
69902764,RUA 3 DE SETEMBRO,PLACAS,RIO BRANCO,AC
69905678,RUA 31 DE MARÇO,SEIS DE AGOSTO,RIO BRANCO,AC
69911212,RUA TUCURUÍ,PALHEIRAL,RIO BRANCO,AC
69919628,RUA TULIPAS,JARDIM PRIMAVERA,RIO BRANCO,AC
69917526,ALAMEDA OURICURI,CHÁCARA IPÊ,RIO BRANCO,AC
69918210,RUA VENEZA,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69915434,ALAMEDA VENEZUELA,JARDIM EUROPA,RIO BRANCO,AC
69901100,RUA VÊNUS,MORADA DO SOL,RIO BRANCO,AC
69915452,ALAMEDA VERONA,JARDIM EUROPA,RIO BRANCO,AC
69905596,RUA 24 DE JANEIRO,SEIS DE AGOSTO,RIO BRANCO,AC
69919624,RUA VIOLETAS,JARDIM PRIMAVERA,RIO BRANCO,AC
69905676,TRAVESSA VIRGÍLIO DE LIMA,SEIS DE AGOSTO,RIO BRANCO,AC
69900788,RUA VISCONDE DE MAUÁ,JOSÉ AUGUSTO,RIO BRANCO,AC
69918178,RUA VITAL BRASIL,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69911072,RUA XAPURI,AEROPORTO VELHO,RIO BRANCO,AC
69900019,RUA XAPURI,BASE,RIO BRANCO,AC
69900502,RUA ALAN KARDEC,BOSQUE,RIO BRANCO,AC
69905432,TRAVESSA BEIRA RIO,CIDADE NOVA,RIO BRANCO,AC
69917522,ALAMEDA BURITI,CHÁCARA IPÊ,RIO BRANCO,AC
69900553,RUA CUSTÓDIO FREIRE,BOSQUE,RIO BRANCO,AC
69900688,RUA FRANCISCO MANGABEIRA,BOSQUE,RIO BRANCO,AC
69900454,BECO MANOEL RODRIGUES DE SOUZA,BOSQUE,RIO BRANCO,AC
69911075,RUA TERMINAL,AEROPORTO VELHO,RIO BRANCO,AC
69905532,RUA SALIM FARHAT,QUINZE,RIO BRANCO,AC
69906434,RUA DA AMIZADE,TAQUARÍ,RIO BRANCO,AC
69901331,RUA SANTA MARIA,BAIXA DA COLINA,RIO BRANCO,AC
69901540,RUA B,SÃO FRANCISCO,RIO BRANCO,AC
69905502,RUA CAXIAS,QUINZE,RIO BRANCO,AC
69900797,RUA GRÊMIO ALBERTO SAMPAIO,JOSÉ AUGUSTO,RIO BRANCO,AC
69905526,RUA JÚLIO CAMILO DE OLIVEIRA,QUINZE,RIO BRANCO,AC
69915443,ALAMEDA PORTUGAL,JARDIM EUROPA,RIO BRANCO,AC
69911069,RUA SANTOS DUMONT,AEROPORTO VELHO,RIO BRANCO,AC
69918362,RUA SÃO LUIZ,NOVA ESTAÇÃO,RIO BRANCO,AC
69915458,ALAMEDA VIENA,JARDIM EUROPA,RIO BRANCO,AC
69912200,RUA ADALCIDES GALO,PLÁCIDO DE CASTRO,RIO BRANCO,AC
69905506,TRAVESSA AZIS,QUINZE,RIO BRANCO,AC
69917546,ALAMEDA CURIÓ,CHÁCARA IPÊ,RIO BRANCO,AC
69918188,RUA FONTENELE DE CASTRO,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69900342,RUA IPASE,IPASE,RIO BRANCO,AC
69918170,RUA MAGÉ,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69902760,RUA 1º DE AGOSTO,PLACAS,RIO BRANCO,AC
69905450,RUA REVOLTA,CIDADE NOVA,RIO BRANCO,AC
69918202,RUA GERALDO MESQUITA,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69901582,TRAVESSA JOAQUIM MACÊDO,SÃO FRANCISCO,RIO BRANCO,AC
69901103,RUA ÓRION,MORADA DO SOL,RIO BRANCO,AC
69900070,RUA QUINTINO BOCAIÚVA,CENTRO,RIO BRANCO,AC
69905014,TRAVESSA RORAIMA,CAPOEIRA,RIO BRANCO,AC
69900782,TRAVESSA DO SOL,JOSÉ AUGUSTO,RIO BRANCO,AC
69905028,TRAVESSA VASCO DA GAMA,CAPOEIRA,RIO BRANCO,AC
69900721,AVENIDA NAÇÕES UNIDAS - ATÉ 663 - LADO ÍMPAR,BOSQUE,RIO BRANCO,AC
69900460,AVENIDA NAÇÕES UNIDAS - DE 1145 A 1485 - LADO ÍMPAR,BOSQUE,RIO BRANCO,AC
69918172,AVENIDA NAÇÕES UNIDAS - DE 2711/2712 AO FIM,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69900463,AVENIDA NAÇÕES UNIDAS - DE 665 A 1143 - LADO ÍMPAR,BOSQUE,RIO BRANCO,AC
69918164,RUA NOVA,ESTAÇÃO EXPERIMENTAL,RIO BRANCO,AC
69914318,RUA LUIZ PEREIRA,CALAFATE,RIO BRANCO,AC
69915497,ALAMEDA ALEMANHA,JARDIM EUROPA,RIO BRANCO,AC
69905426,RUA GUAJARÁ,CIDADE NOVA,RIO BRANCO,AC
69919230,ESTRADA ALBERTO TORRES - DE 801/802 AO FIM,PAZ,RIO BRANCO,AC
69905664,TRAVESSA CURUPIXÁ,SEIS DE AGOSTO,RIO BRANCO,AC
69905614,TRAVESSA OUTONO,SEIS DE AGOSTO,RIO BRANCO,AC
69917558,ALAMEDA DAS ACÁCIAS,CHÁCARA IPÊ,RIO BRANCO,AC
69917532,ALAMEDA AÇAÍ,CHÁCARA IPÊ,RIO BRANCO,AC
69911057,RUA ACRE,AEROPORTO VELHO,RIO BRANCO,AC
69908830,RUA GILBERTO CORREIA LIMA,LOTEAMENTO SANTO AFONSO,RIO BRANCO,AC
69900205,RUA 13 DE MAIO,IVETE VARGAS,RIO BRANCO,AC
69909788,RODOVIA AC-40 - DE 4002 AO FIM - LADO PAR,VILA ACRE,RIO BRANCO,AC
69905662,TRAVESSA PAU AMARELO,SEIS DE AGOSTO,RIO BRANCO,AC
69905692,TRAVESSA ANGELIM DE PEDRA,SEIS DE AGOSTO,RIO BRANCO,AC
69905620,TRAVESSA FEIJÓ,SEIS DE AGOSTO,RIO BRANCO,AC
69905686,TRAVESSA MARUPÁ,SEIS DE AGOSTO,RIO BRANCO,AC
69905688,TRAVESSA NOSSA SENHORA DE NAZARÉ,SEIS DE AGOSTO,RIO BRANCO,AC
69905599,TRAVESSA 22 DE MAIO,SEIS DE AGOSTO,RIO BRANCO,AC
69905076,AVENIDA EPAMINONDAS JÁCOME - DE 2001/2002 A 2372/2373,CERÂMICA,RIO BRANCO,AC
69905080,AVENIDA EPAMINONDAS JÁCOME - DE 1700/1701 A 1999/2000,HABITASA,RIO BRANCO,AC
69905274,AVENIDA EPAMINONDAS JÁCOME - DE 361/362 A 947/948,BAIXADA DA CADEIA VELHA,RIO BRANCO,AC
69905292,AVENIDA EPAMINONDAS JÁCOME - ATÉ 359/360,BAIXADA DA CADEIA VELHA,RIO BRANCO,AC
69900028,AVENIDA EPAMINONDAS JÁCOME - DE 3121 AO FIM - LADO ÍMPAR,BASE,RIO BRANCO,AC
69900034,AVENIDA EPAMINONDAS JÁCOME - DE 3122 AO FIM - LADO PAR,BASE,RIO BRANCO,AC
69905232,AVENIDA EPAMINONDAS JÁCOME - DE 949/950 A 1698/1699,CADEIA VELHA,RIO BRANCO,AC
69900050,AVENIDA EPAMINONDAS JÁCOME - DE 2375 A 3119 - LADO ÍMPAR,CENTRO,RIO BRANCO,AC
69900056,AVENIDA EPAMINONDAS JÁCOME - DE 2374 A 3120 - LADO PAR,CENTRO,RIO BRANCO,AC
69911093,RUA FRANCISCO VIEIRA,AEROPORTO VELHO,RIO BRANCO,AC
69911090,TRAVESSA FRANCO SILVA,AEROPORTO VELHO,RIO BRANCO,AC
69911006,RUA LEI ÁUREA,VOLTA SECA,RIO BRANCO,AC
69918824,RUA JAPONESA,CONQUISTA,RIO BRANCO,AC
69918826,RUA MORETE,CONQUISTA,RIO BRANCO,AC
69900291,RUA DOS PROFESSORES,DOM GIOCONDO,RIO BRANCO,AC
69900288,TRAVESSA DOS TRATORISTAS,DOM GIOCONDO,RIO BRANCO,AC
69900285,TRAVESSA DOM GIOCONDO,DOM GIOCONDO,RIO BRANCO,AC
69911000,TRAVESSA GABINO BESOURO,VOLTA SECA,RIO BRANCO,AC
69911009,TRAVESSA CRUZEIRO DO SUL,VOLTA SECA,RIO BRANCO,AC
69911012,TRAVESSA MANUEL BANDEIRA,VOLTA SECA,RIO BRANCO,AC
69911015,BECO DA SOLIDÃO,VOLTA SECA,RIO BRANCO,AC
69911003,TRAVESSA ITAQUATIARA,VOLTA SECA,RIO BRANCO,AC
69911021,TRAVESSA SÃO CRISTÓVÃO,VOLTA SECA,RIO BRANCO,AC
69911024,RUA MARIO DE ANDRADE,VOLTA SECA,RIO BRANCO,AC
69911033,BECO BATISTA,AEROPORTO VELHO,RIO BRANCO,AC
69918828,TRAVESSA ALDEIA,CONQUISTA,RIO BRANCO,AC
69918820,RUA MODELO,CONQUISTA,RIO BRANCO,AC
69918830,TRAVESSA BAGÉ,CONQUISTA,RIO BRANCO,AC
69918834,RUA AQUARELA,CONQUISTA,RIO BRANCO,AC
69918844,RUA ESTUDANTE,CONQUISTA,RIO BRANCO,AC
69918838,TRAVESSA LEME,CONQUISTA,RIO BRANCO,AC
69914486,RUA FLAMENGO,CONJUNTO LAÉLIA ALCÂNTARA,RIO BRANCO,AC
69915890,RUA JACARANDÁ,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
69918864,RUA CONQUISTA,GERALDO FLEMING,RIO BRANCO,AC
69915892,RUA FLAMINGOS,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
69914523,RUA RAIMUNDO FERREIRA,ILSON RIBEIRO,RIO BRANCO,AC
69918866,TRAVESSA PARAÍBA,GERALDO FLEMING,RIO BRANCO,AC
69914526,RUA BEIJA-FLOR,ILSON RIBEIRO,RIO BRANCO,AC
69917502,RUA PAPAGAIO,CONJUNTO JARDIM UNIVERSITÁRIO,RIO BRANCO,AC
69914529,RUA COELHO,ILSON RIBEIRO,RIO BRANCO,AC
69917504,RUA PICA-PAU,CONJUNTO JARDIM UNIVERSITÁRIO,RIO BRANCO,AC
69918868,RUA ACIMAR LEITÃO,GERALDO FLEMING,RIO BRANCO,AC
69914532,RUA DROMEDÁRIO,ILSON RIBEIRO,RIO BRANCO,AC
69917506,RUA MUTUM,CONJUNTO JARDIM UNIVERSITÁRIO,RIO BRANCO,AC
69918870,RUA BELO JARDIM,GERALDO FLEMING,RIO BRANCO,AC
69917508,RUA JAÇANÃ,CONJUNTO JARDIM UNIVERSITÁRIO,RIO BRANCO,AC
69905072,RUA BENJAMIN CONSTANT - ATÉ 497/498,CERÂMICA,RIO BRANCO,AC
69900062,RUA BENJAMIN CONSTANT - DE 500 A 1240 - LADO PAR,CENTRO,RIO BRANCO,AC
69915720,RUA SILVIO ANTÔNIO ARAÚJO DE OLIVEIRA,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
69915774,RUA JOÃO BATISTA DE OLIVEIRA,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
69915777,RUA PAULO LEMOS DE MOURA LEITE,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
69922200,ESTRADA RAIMUNDO IRINEU SERRA - DE 1001/1002 AO FIM,IRINEU SERRA,RIO BRANCO,AC
69921134,ESTRADA RAIMUNDO IRINEU SERRA - ATÉ 999/1000,LOTEAMENTO NOVO HORIZONTE,RIO BRANCO,AC
69918010,RUA PROJETADA 140,CONJUNTO MASCARENHAS DE MORAES,RIO BRANCO,AC
69918140,RUA ORIENTE,DOCA FURTADO,RIO BRANCO,AC
69906320,TRAVESSA NACIONAL,COMARA,RIO BRANCO,AC
69915780,RUA VICENTE LOPES DE OLIVEIRA,PORTAL DA AMAZÔNIA,RIO BRANCO,AC
