CEP,Logradouro,Bairro,Cidade,UF
68901090,AVENIDA DOUTOR DIÓGENES SILVA - ATÉ 1197/1198,TREM,MACAPÁ,AP
68908440,AVENIDA DIRCEU CORDEIRO DIAS,SÃO LÁZARO,MACAPÁ,AP
68906790,RUA DOIS,CABRALZINHO,MACAPÁ,AP
68904810,RUA DOIS DE SETEMBRO (CONJ. HAB. LAURINDO BANHA),NOVO BURITIZAL,MACAPÁ,AP
68903270,AVENIDA DOM JOSÉ MARITANO,JARDIM MARCO ZERO,MACAPÁ,AP
68904377,RUA DOUTOR ALBERTO LIMA,CONGÓS,MACAPÁ,AP
68904345,RUA DOUTOR MANOEL BRASIL,CONGÓS,MACAPÁ,AP
68903180,RUA DOUTOR WALTER DA SILVA PACHECO,JARDIM MARCO ZERO,MACAPÁ,AP
68904700,AVENIDA EDILSON JOSÉ PRADO RIBEIRO,NOVO BURITIZAL,MACAPÁ,AP
68908183,RUA ELIÉZER LEVY - ATÉ 1009/1010,JULIÃO RAMOS,MACAPÁ,AP
68900083,RUA ELIÉZER LEVY - DE 1060/1061 A 2574/2575,CENTRAL,MACAPÁ,AP
68901016,RUA ELIÉZER LEVY - DE 2580/2581 AO FIM,TREM,MACAPÁ,AP
68904272,RUA ELOY MONTEIRO NUNES (CJ. CUBA DE ASFALTO),NOVO BURITIZAL,MACAPÁ,AP
68904150,TRAVESSA MANOEL VALENTE DOS SANTOS,NOVO BURITIZAL,MACAPÁ,AP
68901770,TRAVESSA ENGENHEIRO JOAQUIM,NOVA ESPERANÇA,MACAPÁ,AP
68903361,AVENIDA EQUATORIAL,JARDIM MARCO ZERO,MACAPÁ,AP
68906685,TRAVESSA EUFRÁZIO DA SILVA GAIA,ALVORADA,MACAPÁ,AP
68909018,RUA EULÁLIA MARIA DE MENEZES,JARDIM FELICIDADE,MACAPÁ,AP
68901530,AVENIDA EULÁLIO MODESTO DE OLIVEIRA,SANTA INÊS,MACAPÁ,AP
68908520,AVENIDA FAVILA GENTIL,SÃO LÁZARO,MACAPÁ,AP
68901111,AVENIDA FELIPE CAMARÃO - ATÉ 618/619,TREM,MACAPÁ,AP
68902861,AVENIDA FELIPE CAMARÃO - DE 620/621 AO FIM,BURITIZAL,MACAPÁ,AP
68903357,RUA FERNANDO DAS NEVES DIAS,JARDIM MARCO ZERO,MACAPÁ,AP
68900700,TRAVESSA FLORIANO PEIXOTO,CENTRAL,MACAPÁ,AP
68900840,PRAÇA FLORIANO PEIXOTO,CENTRAL,MACAPÁ,AP
68900080,RUA FRANCISCO AZARIAS DA SILVA COELHO NETO,CENTRAL,MACAPÁ,AP
68904275,RUA FRANCISCO FURTADO (CJ. CUBA DE ASFALTO),NOVO BURITIZAL,MACAPÁ,AP
68904387,AVENIDA FRANCISCO TORQUATO DE ARAÚJO,CONGÓS,MACAPÁ,AP
68901300,AVENIDA FRANCISCO VALOIS LIMA,SANTA RITA,MACAPÁ,AP
68909050,RUA FRANCISCO XAVIER DAS CHAGAS,JARDIM FELICIDADE,MACAPÁ,AP
68902313,AVENIDA G,MUCA,MACAPÁ,AP
68902130,AVENIDA DOS GALIBIS - ATÉ 454/455,BEIROL,MACAPÁ,AP
68902867,AVENIDA DOS GALIBIS - DE 456/457 AO FIM,BURITIZAL,MACAPÁ,AP
68900050,AVENIDA GENERAL GURJÃO,CENTRAL,MACAPÁ,AP
68908181,RUA GENERAL RONDON - ATÉ 1133/1134,JULIÃO RAMOS,MACAPÁ,AP
68900082,RUA GENERAL RONDON - DE 1170/1171 A 2619/2620,CENTRAL,MACAPÁ,AP
68901018,RUA GENERAL RONDON - DE 2640/2641 AO FIM,TREM,MACAPÁ,AP
68908450,AVENIDA GERMANO SILVA SOUZA,SÃO LÁZARO,MACAPÁ,AP
68905830,AVENIDA GERTRUDES SATURNINO LOUREIRO,PERPÉTUO SOCORRO,MACAPÁ,AP
68908340,RUA GOIÁS,PACOVAL,MACAPÁ,AP
68904340,AVENIDA GUAJARINA DUARTE MENDES,CONGÓS,MACAPÁ,AP
68908360,RUA GUANABARA,PACOVAL,MACAPÁ,AP
68902160,AVENIDA DOS GUARANIS - ATÉ 441/442,BEIROL,MACAPÁ,AP
68902871,AVENIDA DOS GUARANIS - DE 443/444 AO FIM,BURITIZAL,MACAPÁ,AP
68909080,RUA GUILHERME COELHO,JARDIM FELICIDADE,MACAPÁ,AP
68908130,RUA HAMILTON SILVA - ATÉ 753/754,JESUS DE NAZARÉ,MACAPÁ,AP
68900068,RUA HAMILTON SILVA - DE 794/795 A 2259/2260,CENTRAL,MACAPÁ,AP
68901140,RUA HAMILTON SILVA - DE 2272/2273 A 2969/2970,TREM,MACAPÁ,AP
68902010,RUA HAMILTON SILVA - DE 2980/2981 AO FIM,BEIROL,MACAPÁ,AP
68904140,TRAVESSA HERÁCLITO AZEVEDO COUTINHO,NOVO BURITIZAL,MACAPÁ,AP
68908119,RUA HILDEMAR MAIA - ATÉ 586/587,JESUS DE NAZARÉ,MACAPÁ,AP
68902870,RUA HILDEMAR MAIA - DE 2301/2302 A 3548/3549,BURITIZAL,MACAPÁ,AP
68902335,RUA HILDEMAR MAIA - DE 3550/3551 AO FIM,MUCA,MACAPÁ,AP
68905630,RUA HUGO ALVES PINTO,PERPÉTUO SOCORRO,MACAPÁ,AP
68900090,RUA INDEPENDÊNCIA,CENTRAL,MACAPÁ,AP
68903290,RUA INSPETOR AIMORÉ,JARDIM MARCO ZERO,MACAPÁ,AP
68903300,RUA INSPETOR MARCELINO,JARDIM MARCO ZERO,MACAPÁ,AP
68903310,AVENIDA INSPETOR ORLANDO DIAS,JARDIM MARCO ZERO,MACAPÁ,AP
68906845,ALAMEDA IPIRANGA (CONJ. HABITACIONAL CABRALZINHO),CABRALZINHO,MACAPÁ,AP
68900099,AVENIDA IRACEMA CARVÃO NUNES,CENTRAL,MACAPÁ,AP
68901380,RUA IRACI NUNES NADIOR,SANTA INÊS,MACAPÁ,AP
68903192,AVENIDA IRINEU LIMA DE SOUZA,JARDIM MARCO ZERO,MACAPÁ,AP
68903210,RUA IRMÃ AUGUSTA MIRANDA DE ALENCAR,JARDIM MARCO ZERO,MACAPÁ,AP
68900800,PRAÇA ISAAC ZAGURY,CENTRAL,MACAPÁ,AP
68904378,AVENIDA JANARI DE AZEVEDO COSTA,CONGÓS,MACAPÁ,AP
68908430,AVENIDA JOÃO AZEVEDO TAVARES,SÃO LÁZARO,MACAPÁ,AP
68901710,AVENIDA JOÃO GUALBERTO DA SILVA,NOVA ESPERANÇA,MACAPÁ,AP
68904360,AVENIDA JOÃO GUERRA,CONGÓS,MACAPÁ,AP
68909030,RUA JOÃO PAULO DE SOUZA,JARDIM FELICIDADE,MACAPÁ,AP
68906620,TRAVESSA JOAQUIM GOUVEIA,ALVORADA,MACAPÁ,AP
68901349,TRAVESSA JOAQUIM PINHEIRO BORGES,SANTA RITA,MACAPÁ,AP
68908480,AVENIDA JOSÉ ALVES PESSOA,SÃO LÁZARO,MACAPÁ,AP
68904070,AVENIDA JOSÉ AUGUSTO FAÇANHA,NOVO BURITIZAL,MACAPÁ,AP
68908210,PASSAGEM JOSÉ BONIFÁCIO,JULIÃO RAMOS,MACAPÁ,AP
68901685,AVENIDA JOSÉ CORRÊA DA COSTA,NOVA ESPERANÇA,MACAPÁ,AP
68901330,AVENIDA JOSÉ DA SILVA CASTRO,SANTA RITA,MACAPÁ,AP
68904060,AVENIDA JOSÉ DE SOUZA GOMES,NOVO BURITIZAL,MACAPÁ,AP
68905627,AVENIDA JOSÉ DO ESPÍRITO SANTO ARAÚJO,PERPÉTUO SOCORRO,MACAPÁ,AP
68903182,RUA JOSÉ DOMINGOS DOS SANTOS,JARDIM MARCO ZERO,MACAPÁ,AP
68905810,AVENIDA JOSÉ DOS SANTOS FURTADO,PERPÉTUO SOCORRO,MACAPÁ,AP
68908640,TRAVESSA JOSÉ JUCÁ MONT ALVERNE,PACOVAL,MACAPÁ,AP
68903364,RUA JOSÉ LUÍS BARATA,JARDIM MARCO ZERO,MACAPÁ,AP
68909060,RUA JOSÉ MARIA SILVA AZEVEDO,JARDIM FELICIDADE,MACAPÁ,AP
68908550,AVENIDA JOSÉ MOACIR BANHOS DE ARAÚJO,SÃO LÁZARO,MACAPÁ,AP
68904390,AVENIDA JOSÉ MOACIR BANHOS DE ARAÚJO,CONGÓS,MACAPÁ,AP
68903320,AVENIDA JOSÉ NERY,JARDIM MARCO ZERO,MACAPÁ,AP
68901590,AVENIDA JOSÉ PRAXÉDIO DE MENDONÇA,NOVA ESPERANÇA,MACAPÁ,AP
68908510,AVENIDA JOSÉ PEREIRA TEIXEIRA,SÃO LÁZARO,MACAPÁ,AP
68903346,RUA JOSÉ RODRIGUES LEITÃO,JARDIM MARCO ZERO,MACAPÁ,AP
68908150,RUA JOSÉ SERAFIM,JULIÃO RAMOS,MACAPÁ,AP
68900033,PASSAGEM JOSÉ SERRA E SILVA,CENTRAL,MACAPÁ,AP
68904250,RUA JOSÉ VALENTE DOS SANTOS,NOVO BURITIZAL,MACAPÁ,AP
68906680,AVENIDA JOSEFINA SILVA DA SOLEDADE,ALVORADA,MACAPÁ,AP
68908121,RUA JOVINO DINOÁ - ATÉ 1015/1016,JESUS DE NAZARÉ,MACAPÁ,AP
68901120,RUA JOVINO DINOÁ - DE 2620/2621 A 3129/3130,TREM,MACAPÁ,AP
68900075,RUA JOVINO DINOÁ - DE 1094/1095 A 2614/2615,CENTRAL,MACAPÁ,AP
68902030,RUA JOVINO DINOÁ - DE 3141/3142 AO FIM,BEIROL,MACAPÁ,AP
68908191,PASSAGEM SANTA MARTA,JULIÃO RAMOS,MACAPÁ,AP
68901630,AVENIDA JURACY MUNIZ COELHO,NOVA ESPERANÇA,MACAPÁ,AP
68904329,AVENIDA LAUDELINO ARAÚJO CORRÊA,CONGÓS,MACAPÁ,AP
68908120,RUA LEOPOLDO MACHADO - ATÉ 1052/1053,JESUS DE NAZARÉ,MACAPÁ,AP
68900067,RUA LEOPOLDO MACHADO - DE 1091/1092 A 2597/2598,CENTRAL,MACAPÁ,AP
68901130,RUA LEOPOLDO MACHADO - DE 2600/2601 A 3141/3142,TREM,MACAPÁ,AP
68902020,RUA LEOPOLDO MACHADO - DE 3147/3148 AO FIM,BEIROL,MACAPÁ,AP
68908111,CANAL DA MANOEL EUDÓXIO PEREIRA,JESUS DE NAZARÉ,MACAPÁ,AP
68903199,RUA LOURIVAL DOS SANTOS FURTADO,JARDIM MARCO ZERO,MACAPÁ,AP
68903330,AVENIDA LUA ( CONJ. HABITACIONAL DA EGO),JARDIM MARCO ZERO,MACAPÁ,AP
68901695,AVENIDA LUÍS PIRES DA COSTA,NOVA ESPERANÇA,MACAPÁ,AP
68904343,AVENIDA LUÍS ALVES CUNHA,CONGÓS,MACAPÁ,AP
68903350,RUA LUÍS AZARIAS,JARDIM MARCO ZERO,MACAPÁ,AP
68908410,AVENIDA LUÍS LINO DOS SANTOS,SÃO LÁZARO,MACAPÁ,AP
68900066,AVENIDA MACHADO DE ASSIS,CENTRAL,MACAPÁ,AP
68903411,AVENIDA MANOEL DE SOUZA,UNIVERSIDADE,MACAPÁ,AP
68908123,RUA MANOEL EUDÓXIO PEREIRA - ATÉ 779/780,JESUS DE NAZARÉ,MACAPÁ,AP
68900021,RUA MANOEL EUDÓXIO PEREIRA - DE 820/821 A 2309/2310,CENTRAL,MACAPÁ,AP
68901150,RUA MANOEL EUDÓXIO PEREIRA - DE 2337/2338 A 2897/2898,TREM,MACAPÁ,AP
68902000,RUA MANOEL EUDÓXIO PEREIRA - DE 3190/3191 A 3798/3799,BEIROL,MACAPÁ,AP
68908275,RUA MANOEL PACÍFICO CANTUÁRIA,PACOVAL,MACAPÁ,AP
68904130,TRAVESSA MANOEL QUARESMA MENDES,NOVO BURITIZAL,MACAPÁ,AP
68909017,RUA MARABAIXO,JARDIM FELICIDADE,MACAPÁ,AP
68908240,AVENIDA MARANHÃO,PACOVAL,MACAPÁ,AP
68905735,PASSAGEM MARCÍLIO DIAS,PERPÉTUO SOCORRO,MACAPÁ,AP
68901490,TRAVESSA MARCO ZERO,SANTA INÊS,MACAPÁ,AP
68909019,RUA MARIA DA SILVA XAVIER,JARDIM FELICIDADE,MACAPÁ,AP
68904271,RUA MARIA DO CARMO TAVARES (CJ. CUBA DE ASFALTO),NOVO BURITIZAL,MACAPÁ,AP
68903370,AVENIDA MARIA GEOVANETE PINHEIRO BORGES DA SILVA,JARDIM MARCO ZERO,MACAPÁ,AP
68901440,RUA MARIA JOSÉ ARAGÃO DE SOUZA,SANTA INÊS,MACAPÁ,AP
68903200,RUA MARIA MAROLA GATO,JARDIM MARCO ZERO,MACAPÁ,AP
68906640,RUA MARIA TORRES DA SILVA,ALVORADA,MACAPÁ,AP
68900740,AVENIDA MÁRIO CRUZ,CENTRAL,MACAPÁ,AP
68908020,AVENIDA MATEUS AZEVEDO COUTINHO,INFRAERO,MACAPÁ,AP
68908350,RUA MATO GROSSO,PACOVAL,MACAPÁ,AP
68905517,AVENIDA TERCEIRA,PERPÉTUO SOCORRO,MACAPÁ,AP
68904090,AVENIDA MAXIMINIANO SERRA PICANÇO,NOVO BURITIZAL,MACAPÁ,AP
68906841,ALAMEDA MAZAGÃO (CONJ. HABITACIONAL CABRALZINHO),CABRALZINHO,MACAPÁ,AP
68900060,AVENIDA MENDONÇA FURTADO - ATÉ 2069/2070,CENTRAL,MACAPÁ,AP
68901254,AVENIDA MENDONÇA FURTADO - DE 2080/2081 AO FIM,SANTA RITA,MACAPÁ,AP
68900020,AVENIDA MENDONÇA JÚNIOR - ATÉ 2309/2310,CENTRAL,MACAPÁ,AP
68901282,AVENIDA MENDONÇA JÚNIOR - DE 2320/2321 AO FIM,SANTA RITA,MACAPÁ,AP
68904040,AVENIDA MIGUEL FAUSTINO PICANÇO,NOVO BURITIZAL,MACAPÁ,AP
68901342,RUA MINAS GERAIS,SANTA RITA,MACAPÁ,AP
68908573,AVENIDA MISS FÁTIMA DINIZ,SÃO LÁZARO,MACAPÁ,AP
68905820,AVENIDA MOACIR BRAGA COUTINHO,PERPÉTUO SOCORRO,MACAPÁ,AP
68900031,VILA MONTESE,CENTRAL,MACAPÁ,AP
68901420,CANAL DO MUCAJÁ,SANTA INÊS,MACAPÁ,AP
68909096,TRAVESSA DOS MULATOS,JARDIM FELICIDADE,MACAPÁ,AP
68905570,AVENIDA JOSE TUPINAMBA DE ALMEIDA - ATÉ 249/250,PERPÉTUO SOCORRO,MACAPÁ,AP
68908188,AVENIDA JOSE TUPINAMBA DE ALMEIDA - DE 251/252 A 1279/1280,JULIÃO RAMOS,MACAPÁ,AP
68903400,RUA NETUNO (CONJ. HABITACIONAL DA EGO),JARDIM MARCO ZERO,MACAPÁ,AP
68904274,RUA NILO COELHO (CJ. CUBA DE ASFALTO),NOVO BURITIZAL,MACAPÁ,AP
68909040,RUA NOVA REPÚBLICA,JARDIM FELICIDADE,MACAPÁ,AP
68901510,RUA NOVO HORIZONTE,SANTA INÊS,MACAPÁ,AP
68908182,RUA ODILARDO SILVA - ATÉ 1027/1028,JULIÃO RAMOS,MACAPÁ,AP
68900151,RUA ODILARDO SILVA - DE 1060/1061 A 2598/2599,CENTRAL,MACAPÁ,AP
68901017,RUA ODILARDO SILVA - DE 2600/2601 A 3352/3353,TREM,MACAPÁ,AP
68902650,RUA ODILARDO SILVA - DE 3354/3355 AO FIM,BEIROL,MACAPÁ,AP
68903121,VILA DAS OLIVEIRAS,PEDRINHAS,MACAPÁ,AP
68901410,RUA OSCAR SANTOS,SANTA INÊS,MACAPÁ,AP
68904384,AVENIDA PADRE ÂNGELO BIRAGHI,CONGÓS,MACAPÁ,AP
68908112,AVENIDA PADRE JOSÉ DE ANCHIETA,JESUS DE NAZARÉ,MACAPÁ,AP
68900030,AVENIDA PADRE JÚLIO MARIA LOMBAERD - ATÉ 2404/2405,CENTRAL,MACAPÁ,AP
68901283,AVENIDA PADRE JÚLIO MARIA LOMBAERD - DE 2410/2411 A 3629/363,SANTA RITA,MACAPÁ,AP
68901600,RUA PADRE VITÓRIO GALIANE,NOVA ESPERANÇA,MACAPÁ,AP
68908490,AVENIDA PANTALEÃO GOMES DE OLIVEIRA,SÃO LÁZARO,MACAPÁ,AP
68908230,AVENIDA PARÁ,PACOVAL,MACAPÁ,AP
68908280,AVENIDA PARAÍBA,PACOVAL,MACAPÁ,AP
68909010,TRAVESSA DO PARAÍSO,JARDIM FELICIDADE,MACAPÁ,AP
68903189,RUA PASTOR DEOCLECIANO CABRALZINHO DE ASSIS,JARDIM MARCO ZERO,MACAPÁ,AP
68903191,TRAVESSA PASTOR ESDRAS PINHEIRO TORRES,JARDIM MARCO ZERO,MACAPÁ,AP
68909100,RUA PAULA RAMOS DA FONSECA,JARDIM FELICIDADE,MACAPÁ,AP
68903660,CANAL DAS PEDRINHAS,ZERÃO,MACAPÁ,AP
68903181,RUA PEDRO AFONSO DA SILVEIRA,JARDIM MARCO ZERO,MACAPÁ,AP
68905745,PASSAGEM PEDRO AMÉRICO,PERPÉTUO SOCORRO,MACAPÁ,AP
68902080,AVENIDA PEDRO LAZARINO - DE 155/156 A 873/874,BEIROL,MACAPÁ,AP
68902862,AVENIDA PEDRO LAZARINO - DE 875/876 AO FIM,BURITIZAL,MACAPÁ,AP
68903363,RUA PEDRO SIQUEIRA,JARDIM MARCO ZERO,MACAPÁ,AP
68908500,AVENIDA PEDRO WILSON DE LIMA,SÃO LÁZARO,MACAPÁ,AP
68908290,AVENIDA PERNAMBUCO,PACOVAL,MACAPÁ,AP
68908250,AVENIDA PIAUÍ,PACOVAL,MACAPÁ,AP
68903420,RUA PLUTÃO (CONJ. HABITACIONAL DA EGO),JARDIM MARCO ZERO,MACAPÁ,AP
68901430,RUA POÇOS,SANTA INÊS,MACAPÁ,AP
68901650,AVENIDA PONCIANO JOSÉ JOAQUIM,NOVA ESPERANÇA,MACAPÁ,AP
68909098,AVENIDA DOS PRAZERES,JARDIM FELICIDADE,MACAPÁ,AP
68900070,AVENIDA PRESIDENTE GETÚLIO VARGAS - ATÉ 2299/2300,CENTRAL,MACAPÁ,AP
68901262,AVENIDA PRESIDENTE GETÚLIO VARGAS - DE 2310/2311 AO FIM,SANTA RITA,MACAPÁ,AP
68901100,AVENIDA PRIMEIRO DE MAIO - ATÉ 1157/1158,TREM,MACAPÁ,AP
68902891,AVENIDA PRIMEIRO DE MAIO - DE 1159/1160 A 2192/2193,BURITIZAL,MACAPÁ,AP
68908113,AVENIDA PRINCESA ISABEL,JESUS DE NAZARÉ,MACAPÁ,AP
68903430,AVENIDA PROFESSOR CARAMURU,JARDIM MARCO ZERO,MACAPÁ,AP
68908118,RUA PROFESSOR TOSTES - ATÉ 751/752,JESUS DE NAZARÉ,MACAPÁ,AP
68900022,RUA PROFESSOR TOSTES - DE 780/781 A 2239/2240,CENTRAL,MACAPÁ,AP
68902210,RUA PROFESSOR TOSTES - DE 3721/3722 AO FIM,MUCA,MACAPÁ,AP
68900016,PASSAGEM PEDRO DANTAS,CENTRAL,MACAPÁ,AP
68900040,AVENIDA PROFESSORA CORA DE CARVALHO - ATÉ 2399/2400,CENTRAL,MACAPÁ,AP
68901335,AVENIDA PROFESSORA CORA DE CARVALHO - DE 2410/2411 A 3698/3,SANTA RITA,MACAPÁ,AP
68904730,AVENIDA QUATORZE DE JULHO (CONJ. HAB. LAURINDO BANHA),NOVO BURITIZAL,MACAPÁ,AP
68905629,RUA QUINTINO JUSTO DE ALMEIDA,PERPÉTUO SOCORRO,MACAPÁ,AP
68904720,AVENIDA QUINZE DE JULHO (CONJ. HAB. LAURINDO BANHA),NOVO BURITIZAL,MACAPÁ,AP
68909091,TRAVESSA DA RAÇA NEGRA,JARDIM FELICIDADE,MACAPÁ,AP
68904043,AVENIDA RAIMUNDO ANTÔNIO MACHADO,NOVO BURITIZAL,MACAPÁ,AP
68906660,RUA RAIMUNDO BANHA CORRÊA,ALVORADA,MACAPÁ,AP
68909090,RUA RAIMUNDO CASTRO PONTES,JARDIM FELICIDADE,MACAPÁ,AP
68904385,AVENIDA RAIMUNDO CAXIAS DE SOUZA,CONGÓS,MACAPÁ,AP
68901610,AVENIDA RAIMUNDO PEQUILO GOMES DE ALMEIDA,NOVA ESPERANÇA,MACAPÁ,AP
68903440,AVENIDA RAIMUNDO PERAIS NUNES DE ATAÍDE,JARDIM MARCO ZERO,MACAPÁ,AP
68903186,RUA RAIMUNDO PEREIRA TRINDADE,JARDIM MARCO ZERO,MACAPÁ,AP
68908580,AVENIDA RAIMUNDO R. GUEDES FIGUEIRA,SÃO LÁZARO,MACAPÁ,AP
68904010,RUA RAUL MONTEIRO VALDEZ,NOVO BURITIZAL,MACAPÁ,AP
68904050,AVENIDA REINALDO DAMASCENO,NOVO BURITIZAL,MACAPÁ,AP
68900760,PASSAGEM RIO BRANCO,CENTRAL,MACAPÁ,AP
68901370,RUA RIO GORIJUBA,SANTA INÊS,MACAPÁ,AP
68908270,AVENIDA RIO GRANDE DO NORTE,PACOVAL,MACAPÁ,AP
68908271,PASSAGEM RIO GRANDE DO NORTE,PACOVAL,MACAPÁ,AP
68901263,RUA RIO GRANDE DO SUL,SANTA RITA,MACAPÁ,AP
68905631,RUA RIO JARI,PERPÉTUO SOCORRO,MACAPÁ,AP
68905550,RUA RIO JAVARI,PERPÉTUO SOCORRO,MACAPÁ,AP
68905640,RUA RIO MADEIRA,PERPÉTUO SOCORRO,MACAPÁ,AP
68905520,RUA RIO PURUS,PERPÉTUO SOCORRO,MACAPÁ,AP
68905560,RUA RIO XINGU,PERPÉTUO SOCORRO,MACAPÁ,AP
68901340,RUA ROBERTO FERREIRA DA SILVA,SANTA RITA,MACAPÁ,AP
68901290,AVENIDA ROQUE DE SOUZA PENAFORT,SANTA RITA,MACAPÁ,AP
68905626,RUA RAUL CLEMENTE PAULO COLLINS,PERPÉTUO SOCORRO,MACAPÁ,AP
68903190,RUA SAMUEL TRAJANO DE SOUZA,JARDIM MARCO ZERO,MACAPÁ,AP
68909099,AVENIDA SANDOVAL ALMEIDA SANDIN,JARDIM FELICIDADE,MACAPÁ,AP
68901261,RUA SANTA CATARINA,SANTA RITA,MACAPÁ,AP
68905621,PASSAGEM SANTA FÉ,PERPÉTUO SOCORRO,MACAPÁ,AP
