CEP,Logradouro,Bairro,Cidade,UF
83501070,RUA DIDIO SANTOS,VILA SANTA TEREZINHA,ALMIRANTE TAMANDARÉ,PR
83502400,RUA DIOGO ANTÔNIO FEIJÓ,VILA GRÉCIA,ALMIRANTE TAMANDARÉ,PR
83502010,RUA DIVINA RODRIGUES DE SOUZA,JARDIM CAMPO VERDE,ALMIRANTE TAMANDARÉ,PR
83513020,RUA DOUGLACIR COLODEL,MATO DENTRO,ALMIRANTE TAMANDARÉ,PR
83507110,RUA JOÃO BATISTA,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83513320,RUA DOIS,JARDIM TATIANA,ALMIRANTE TAMANDARÉ,PR
83512090,RUA PEDRO POLAK,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83507480,RUA PAULINO MENDES GONÇALVES,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83505190,RUA DONA IDALINA,JARDIM ALVORADA,ALMIRANTE TAMANDARÉ,PR
83512300,RUA NEWTON LEAL,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83502490,RUA JACY RAMOS BINI,JARDIM DAS OLIVEIRAS,ALMIRANTE TAMANDARÉ,PR
83504190,RUA JOÃO AMARO ANDRADE,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83513200,RUA CONCEIÇÃO CORDEIRO PINTO,SUMIDOURO,ALMIRANTE TAMANDARÉ,PR
83503340,RUA IBAITI,VILA TEFÉ,ALMIRANTE TAMANDARÉ,PR
83502190,RUA CLÁUDIO DE OLIVEIRA,COLÔNIA ANTÔNIO PRADO,ALMIRANTE TAMANDARÉ,PR
83507620,RUA RANDOLFO SIQUEIRA,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83504260,RUA ANTENOR FERREIRA DA SILVA,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83506280,RUA JOAQUIM PEDRO KRÜGER,BONFIM,ALMIRANTE TAMANDARÉ,PR
83514220,RUA VICÊNCIO BENATO,AREIAS,ALMIRANTE TAMANDARÉ,PR
83514390,RUA ESCOLÁSTICA CAVASSIN KEPEL,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83514460,RUA LUIZ GABARDO,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83506450,RUA IDA BENKENDORF RAMOS,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83508020,RUA DOM PEDRO II,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83511140,RUA JOSÉ FRANCISCO KOTOVISKI,JARDIM DO NORTE,ALMIRANTE TAMANDARÉ,PR
83508420,RUA DOMINGOS DE ABREU,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83506170,RUA DOMINGOS PROSDÓCIMO,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83501020,RUA DOMINGOS SCUCATO,JARDIM MONTE SANTO,ALMIRANTE TAMANDARÉ,PR
83504470,RUA DONA EVA,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83513420,RUA DOZE,JARDIM TATIANA,ALMIRANTE TAMANDARÉ,PR
83512190,RUA DOZE (JARDIM PARAÍSO),RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83502110,RUA MANOEL BARBOSA,JARDIM CAMPO VERDE,ALMIRANTE TAMANDARÉ,PR
83502160,RUA JOSÉ BERNACCHI,JARDIM DO ROCIO,ALMIRANTE TAMANDARÉ,PR
83511250,RUA E (JD MARROCOS),BONFIM,ALMIRANTE TAMANDARÉ,PR
83512370,RUA LICÍDIA LEMOS PAIXÃO,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83508240,RUA EDGAR ALBERTO TIEMANN,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83508250,RUA EDGAR FERREIRA DO NASCIMENTO,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83513080,RUA EDSON ROBERTO MANGOLIN,MATO DENTRO,ALMIRANTE TAMANDARÉ,PR
83505280,RUA EGITO,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83505580,RUA ELDORADO,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83508410,RUA ELFRIDA ROESSLER JACUMASSO,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83508510,RUA ELIZIO FERREIRA DO NASCIMENTO,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83507170,RUA EMILIANO PERNETA,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83501000,AVENIDA EMÍLIO JOHNSON,VILA SANTA TEREZINHA,ALMIRANTE TAMANDARÉ,PR
83505650,RUA ESTADOS UNIDOS,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83501570,RUA ESTADOS UNIDOS,JARDIM SÃO FRANCISCO,ALMIRANTE TAMANDARÉ,PR
83513010,RUA ETORE BUZATO,MATO DENTRO,ALMIRANTE TAMANDARÉ,PR
83514430,RUA EUGÊNIO ANTONIACOMI,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83502390,RUA EURICO GASPAR DUTRA,VILA GRÉCIA,ALMIRANTE TAMANDARÉ,PR
83501710,RUA EURIDES CORDEIRO PINTO,JARDIM SÃO DOMINGOS,ALMIRANTE TAMANDARÉ,PR
83512380,RUA MAESTRO ANTONELO,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83514160,RUA MARIA MADALENA KEPP CAMARGO,AREIAS,ALMIRANTE TAMANDARÉ,PR
83501580,RUA FABIANA VENÂNCIO MARTINS,JARDIM COLONIAL,ALMIRANTE TAMANDARÉ,PR
83505570,RUA FELIZ,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83505260,RUA FILIPINAS,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83511080,RUA FLÁVIA FERREIRA MATOZO,JARDIM GIANNINI,ALMIRANTE TAMANDARÉ,PR
83502250,RUA FLÁVIA SALDANHA MACHADO,JARDIM NOVO HORIZONTE DA CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83504390,RUA FLORIANÓPOLIS,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83505250,RUA FRANÇA,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83513180,RUA FRANCISCO BUZATO,MATO DENTRO,ALMIRANTE TAMANDARÉ,PR
83512280,ESTRADA PÂNTANO PRETO,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83505040,RUA FRANCISCO RIBEIRO DE MATOS,JARDIM BENFICA,ALMIRANTE TAMANDARÉ,PR
83514150,RUA FREDERICO DOMINGOS GULIN,AREIAS,ALMIRANTE TAMANDARÉ,PR
83501615,RUA FREDERICO ROSE,VILA RACHEL,ALMIRANTE TAMANDARÉ,PR
83501040,RUA FREDOLIN WOLF,VILA SANTA TEREZINHA,ALMIRANTE TAMANDARÉ,PR
83506110,RUA VICTÓRIO PROSDÓCIMO,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83508000,AVENIDA FREDOLIN WOLF,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83514250,RUA FREI BEDA DE GAVELLO,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83508480,RUA FREI CANECA,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83511520,RUA FREI JACINTO GOVASKI,BOTIATUBA,ALMIRANTE TAMANDARÉ,PR
83501050,RUA FREI MAURO,VILA SANTA TEREZINHA,ALMIRANTE TAMANDARÉ,PR
83512400,RUA ANA MERI DE FARIA,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83511270,RUA G (JD MARROCOS),BONFIM,ALMIRANTE TAMANDARÉ,PR
83514170,RUA ANA TARQUES KEPP,AREIAS,ALMIRANTE TAMANDARÉ,PR
83506300,RUA GERALDO KRÜGER,BONFIM,ALMIRANTE TAMANDARÉ,PR
83507250,RUA GETÚLIO VARGAS,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83508190,RUA GRALHA-AZUL,LOTEAMENTO MONTPARNASSE,ALMIRANTE TAMANDARÉ,PR
83502430,TRAVESSA GRÉCIA,VILA GRÉCIA,ALMIRANTE TAMANDARÉ,PR
83505330,RUA GRÉCIA,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83508260,RUA GUILHERME GRABOWSKI,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83506250,RUA GUILHERMINA RIBEIRO,JARDIM DONA LUIZA,ALMIRANTE TAMANDARÉ,PR
83514440,RUA GUSTAVO JOPPERT,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83512410,RUA AVELINO GONÇALVES DE FARIA (RECANTO DOS PAPAGAIOS),RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83514180,RUA ANA ANTONIACOMI,AREIAS,ALMIRANTE TAMANDARÉ,PR
83513500,RUA HELENA VAZ,LOTEAMENTO MARIA CLÁUDIA,ALMIRANTE TAMANDARÉ,PR
83506050,RUA ANA PRODOCIMO,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83512420,RUA IZIDORO DE PAULA CORDEIRO,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83511290,RUA FRANCISCO BRAZ CARDOZO (JD MARROCOS),BONFIM,ALMIRANTE TAMANDARÉ,PR
83514190,RUA FRANCISCO LEANDRO DE SIQUEIRA,AREIAS,ALMIRANTE TAMANDARÉ,PR
83506380,RUA IDA BONFIM ALCÂNTARA,BONFIM,ALMIRANTE TAMANDARÉ,PR
83505100,RUA INDAIAL,JARDIM APUCARANA,ALMIRANTE TAMANDARÉ,PR
83505290,RUA INGLATERRA,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83507560,RUA IPÊ,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83512120,RUA IRENE COLODEL DA CRUZ,RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83504230,RUA DEPUTADO MAX ROSENMANN,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83505240,RUA ITÁLIA,VILA EMERENTINA,ALMIRANTE TAMANDARÉ,PR
83505510,RUA ITAMARANDINA,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83504320,RUA SALVADOR DOS SANTOS LIMA,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83512430,RUA J (RECANTO DOS PAPAGAIOS),RESTINGA SECA,ALMIRANTE TAMANDARÉ,PR
83507500,RUA JACOB GUBAUA,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83502260,RUA JANAÍNA VIRGÍNIA SALDANHA MACHADO,JARDIM NOVO HORIZONTE DA CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83504360,RUA JÂNIO QUADROS,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83505610,RUA JAPÃO,CAMPINA DO ARRUDA,ALMIRANTE TAMANDARÉ,PR
83507520,RUA JEQUITIBÁ,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83505080,RUA JOAÇABA,JARDIM APUCARANA,ALMIRANTE TAMANDARÉ,PR
83508120,RUA CONSTÂNCIA WOLF,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83504630,RUA JOÃO ANTONIACOMI FILHO,COLÔNIA ANTÔNIO PRADO,ALMIRANTE TAMANDARÉ,PR
83501060,RUA JOÃO ANTÔNIO ZEM,JARDIM SÃO JOSÉ,ALMIRANTE TAMANDARÉ,PR
83506070,RUA JOÃO ANTUNES DE LARA,CACHOEIRA,ALMIRANTE TAMANDARÉ,PR
83505160,RUA JOÃO BARCHIK,JARDIM APUCARANA,ALMIRANTE TAMANDARÉ,PR
83501610,RUA JOÃO BAPTISTA DE SIQUEIRA,VILA RACHEL,ALMIRANTE TAMANDARÉ,PR
83514410,RUA JOÃO BERQUO,TRANQUEIRA,ALMIRANTE TAMANDARÉ,PR
83508210,RUA JOÃO CHEQUIM,TANGUÁ,ALMIRANTE TAMANDARÉ,PR
83502420,RUA JOÃO CORDEIRO DE CRISTO,VILA GRÉCIA,ALMIRANTE TAMANDARÉ,PR
83504640,RUA JOÃO KUBIS,COLÔNIA ANTÔNIO PRADO,ALMIRANTE TAMANDARÉ,PR
83506410,RUA JOÃO DAMBROWSKI,BONFIM,ALMIRANTE TAMANDARÉ,PR
83504370,RUA JOÃO GOULART,COLÔNIA SÃO VENÂNCIO,ALMIRANTE TAMANDARÉ,PR
83506330,RUA JOÃO MOREIRA,BONFIM,ALMIRANTE TAMANDARÉ,PR
83506270,RUA JOAQUIM KRÜGER,BONFIM,ALMIRANTE TAMANDARÉ,PR
83507220,RUA JOAQUIM NABUCO,LAMENHA GRANDE,ALMIRANTE TAMANDARÉ,PR
83501160,RUA JOHN KENNEDY,VILA SANTA TEREZINHA,ALMIRANTE TAMANDARÉ,PR
83506400,RUA JORGE BONFIM ALCÂNTARA,BONFIM,ALMIRANTE TAMANDARÉ,PR
